Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,66170,3015.0,3025.0,2986.0,2986.0,0,0,28900.0,86744800.0,1.0,3015.0,3025.0,2986.0,2986.0,28900.0,,False
2025-08-27,66170,2980.0,3045.0,2963.0,3015.0,0,0,43000.0,129598700.0,1.0,2980.0,3045.0,2963.0,3015.0,43000.0,2986.0,False
2025-08-28,66170,3010.0,3050.0,3010.0,3050.0,0,0,22100.0,67107000.0,1.0,3010.0,3050.0,3010.0,3050.0,22100.0,3015.0,False
2025-08-29,66170,3020.0,3130.0,3010.0,3130.0,0,0,69500.0,214199000.0,1.0,3020.0,3130.0,3010.0,3130.0,69500.0,3050.0,False
2025-09-01,66170,3125.0,3125.0,2990.0,3035.0,0,0,63800.0,193632000.0,1.0,3125.0,3125.0,2990.0,3035.0,63800.0,3130.0,False
2025-09-02,66170,3045.0,3050.0,2951.0,2981.0,0,0,55400.0,165300700.0,1.0,3045.0,3050.0,2951.0,2981.0,55400.0,3035.0,False
2025-09-03,66170,2980.0,3025.0,2967.0,2988.0,0,0,66500.0,198808600.0,1.0,2980.0,3025.0,2967.0,2988.0,66500.0,2981.0,False
2025-09-04,66170,2962.0,3025.0,2962.0,3010.0,0,0,46700.0,140418000.0,1.0,2962.0,3025.0,2962.0,3010.0,46700.0,2988.0,False
2025-09-05,66170,2999.0,3090.0,2995.0,3085.0,0,0,50200.0,152894900.0,1.0,2999.0,3090.0,2995.0,3085.0,50200.0,3010.0,False
2025-09-08,66170,3115.0,3190.0,3065.0,3175.0,0,0,103300.0,322884000.0,1.0,3115.0,3190.0,3065.0,3175.0,103300.0,3085.0,False
2025-09-09,66170,3190.0,3190.0,3070.0,3100.0,0,0,49300.0,154046000.0,1.0,3190.0,3190.0,3070.0,3100.0,49300.0,3175.0,False
2025-09-10,66170,3095.0,3150.0,3075.0,3110.0,0,0,27500.0,85735000.0,1.0,3095.0,3150.0,3075.0,3110.0,27500.0,3100.0,False
2025-09-11,66170,3160.0,3285.0,3155.0,3190.0,0,0,112800.0,362374000.0,1.0,3160.0,3285.0,3155.0,3190.0,112800.0,3110.0,False
2025-09-12,66170,3120.0,3190.0,3120.0,3145.0,0,0,47500.0,149807500.0,1.0,3120.0,3190.0,3120.0,3145.0,47500.0,3190.0,False
2025-09-16,66170,3185.0,3220.0,3150.0,3215.0,0,0,163700.0,521412500.0,1.0,3185.0,3220.0,3150.0,3215.0,163700.0,3145.0,False
2025-09-17,66170,3205.0,3205.0,3105.0,3130.0,0,0,47600.0,149305000.0,1.0,3205.0,3205.0,3105.0,3130.0,47600.0,3215.0,False
2025-09-18,66170,3155.0,3155.0,3050.0,3130.0,0,0,156100.0,483040000.0,1.0,3155.0,3155.0,3050.0,3130.0,156100.0,3130.0,False
2025-09-19,66170,3140.0,3145.0,3045.0,3125.0,0,0,150800.0,469343500.0,1.0,3140.0,3145.0,3045.0,3125.0,150800.0,3130.0,False
2025-09-22,66170,3130.0,3150.0,3110.0,3120.0,0,0,27300.0,85245500.0,1.0,3130.0,3150.0,3110.0,3120.0,27300.0,3125.0,False
2025-09-24,66170,3110.0,3145.0,3065.0,3140.0,0,0,37600.0,117317000.0,1.0,3110.0,3145.0,3065.0,3140.0,37600.0,3120.0,False
2025-09-25,66170,3140.0,3150.0,3110.0,3135.0,0,0,33500.0,104986500.0,1.0,3140.0,3150.0,3110.0,3135.0,33500.0,3140.0,False
2025-09-26,66170,3140.0,3215.0,3125.0,3210.0,0,0,82700.0,263396000.0,1.0,3140.0,3215.0,3125.0,3210.0,82700.0,3135.0,False
2025-09-29,66170,3205.0,3215.0,3145.0,3155.0,0,0,49700.0,157095000.0,1.0,3205.0,3215.0,3145.0,3155.0,49700.0,3210.0,False
2025-09-30,66170,3155.0,3155.0,3090.0,3145.0,0,0,31800.0,99515500.0,1.0,3155.0,3155.0,3090.0,3145.0,31800.0,3155.0,False
2025-10-01,66170,3100.0,3110.0,2999.0,3035.0,0,0,107000.0,324447300.0,1.0,3100.0,3110.0,2999.0,3035.0,107000.0,3145.0,False
2025-10-02,66170,3070.0,3105.0,3050.0,3100.0,0,0,37400.0,115166000.0,1.0,3070.0,3105.0,3050.0,3100.0,37400.0,3035.0,False
2025-10-03,66170,3065.0,3110.0,3065.0,3095.0,0,0,24600.0,76094000.0,1.0,3065.0,3110.0,3065.0,3095.0,24600.0,3100.0,False
2025-10-06,66170,3225.0,3225.0,3070.0,3155.0,0,0,118900.0,374222500.0,1.0,3225.0,3225.0,3070.0,3155.0,118900.0,3095.0,False
2025-10-07,66170,3175.0,3215.0,3130.0,3180.0,0,0,88900.0,281627500.0,1.0,3175.0,3215.0,3130.0,3180.0,88900.0,3155.0,False
2025-10-08,66170,3165.0,3190.0,3150.0,3180.0,0,0,32200.0,102105000.0,1.0,3165.0,3190.0,3150.0,3180.0,32200.0,3180.0,False
2025-10-09,66170,3180.0,3215.0,3150.0,3215.0,0,0,65500.0,208716500.0,1.0,3180.0,3215.0,3150.0,3215.0,65500.0,3180.0,False
2025-10-10,66170,3170.0,3170.0,3100.0,3100.0,0,0,63800.0,199809500.0,1.0,3170.0,3170.0,3100.0,3100.0,63800.0,3215.0,False
2025-10-14,66170,3030.0,3075.0,2966.0,2984.0,0,0,54400.0,163386600.0,1.0,3030.0,3075.0,2966.0,2984.0,54400.0,3100.0,False
2025-10-15,66170,3020.0,3120.0,3015.0,3105.0,0,0,39000.0,119989500.0,1.0,3020.0,3120.0,3015.0,3105.0,39000.0,2984.0,False
2025-10-16,66170,3090.0,3150.0,3090.0,3150.0,0,0,27900.0,87333000.0,1.0,3090.0,3150.0,3090.0,3150.0,27900.0,3105.0,False
2025-10-17,66170,3120.0,3150.0,3100.0,3110.0,0,0,27800.0,86642500.0,1.0,3120.0,3150.0,3100.0,3110.0,27800.0,3150.0,False
2025-10-20,66170,3110.0,3185.0,3110.0,3185.0,0,0,55000.0,173962000.0,1.0,3110.0,3185.0,3110.0,3185.0,55000.0,3110.0,False
2025-10-21,66170,3190.0,3215.0,3145.0,3155.0,0,0,68300.0,217381500.0,1.0,3190.0,3215.0,3145.0,3155.0,68300.0,3185.0,False
2025-10-22,66170,3155.0,3255.0,3140.0,3240.0,0,0,56700.0,182229000.0,1.0,3155.0,3255.0,3140.0,3240.0,56700.0,3155.0,False
