Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,38250.0,405.0,407.0,389.0,394.0,0.0,0.0,3297800.0,1307188800.0,1.0,405.0,407.0,389.0,394.0,3297800.0,,False
2025-08-27,38250.0,400.0,407.0,396.0,398.0,0.0,0.0,2132500.0,854389900.0,1.0,400.0,407.0,396.0,398.0,2132500.0,394.0,False
2025-08-28,38250.0,402.0,404.0,396.0,401.0,0.0,0.0,1776000.0,710172300.0,1.0,402.0,404.0,396.0,401.0,1776000.0,398.0,False
2025-08-29,38250.0,403.0,403.0,394.0,394.0,0.0,0.0,2241700.0,889770700.0,1.0,403.0,403.0,394.0,394.0,2241700.0,401.0,False
2025-09-01,38250.0,390.0,395.0,382.0,383.0,0.0,0.0,2375600.0,919998300.0,1.0,390.0,395.0,382.0,383.0,2375600.0,394.0,False
2025-09-02,38250.0,386.0,398.0,385.0,389.0,0.0,0.0,1971200.0,770439300.0,1.0,386.0,398.0,385.0,389.0,1971200.0,383.0,False
2025-09-03,38250.0,390.0,396.0,379.0,379.0,0.0,0.0,1812400.0,699085000.0,1.0,390.0,396.0,379.0,379.0,1812400.0,389.0,False
2025-09-04,38250.0,375.0,378.0,369.0,373.0,0.0,0.0,2630400.0,981529100.0,1.0,375.0,378.0,369.0,373.0,2630400.0,379.0,False
2025-09-05,38250.0,368.0,370.0,362.0,366.0,0.0,0.0,2386300.0,873024700.0,1.0,368.0,370.0,362.0,366.0,2386300.0,373.0,False
2025-09-08,38250.0,367.0,372.0,352.0,354.0,0.0,0.0,2823600.0,1018521100.0,1.0,367.0,372.0,352.0,354.0,2823600.0,366.0,False
2025-09-09,38250.0,358.0,363.0,351.0,352.0,0.0,0.0,2073200.0,738486500.0,1.0,358.0,363.0,351.0,352.0,2073200.0,354.0,False
2025-09-10,38250.0,357.0,375.0,344.0,372.0,0.0,0.0,7065500.0,2554730900.0,1.0,357.0,375.0,344.0,372.0,7065500.0,352.0,False
2025-09-11,38250.0,367.0,372.0,352.0,352.0,0.0,0.0,3132800.0,1129565300.0,1.0,367.0,372.0,352.0,352.0,3132800.0,372.0,False
2025-09-12,38250.0,360.0,360.0,349.0,358.0,0.0,0.0,2276500.0,806110400.0,1.0,360.0,360.0,349.0,358.0,2276500.0,352.0,False
2025-09-16,38250.0,355.0,365.0,354.0,360.0,0.0,0.0,1390700.0,500341900.0,1.0,355.0,365.0,354.0,360.0,1390700.0,358.0,False
2025-09-17,38250.0,366.0,366.0,352.0,360.0,0.0,0.0,1492100.0,536509400.0,1.0,366.0,366.0,352.0,360.0,1492100.0,360.0,False
2025-09-18,38250.0,357.0,362.0,339.0,343.0,0.0,0.0,3098100.0,1072594100.0,1.0,357.0,362.0,339.0,343.0,3098100.0,360.0,False
2025-09-19,38250.0,351.0,363.0,344.0,360.0,0.0,0.0,3559400.0,1265698800.0,1.0,351.0,363.0,344.0,360.0,3559400.0,343.0,False
2025-09-22,38250.0,361.0,365.0,347.0,347.0,0.0,0.0,2007400.0,712889700.0,1.0,361.0,365.0,347.0,347.0,2007400.0,360.0,False
2025-09-24,38250.0,344.0,344.0,335.0,337.0,0.0,0.0,1945700.0,657992300.0,1.0,344.0,344.0,335.0,337.0,1945700.0,347.0,False
2025-09-25,38250.0,337.0,339.0,335.0,336.0,0.0,0.0,923800.0,311296200.0,1.0,337.0,339.0,335.0,336.0,923800.0,337.0,False
2025-09-26,38250.0,335.0,336.0,322.0,322.0,0.0,0.0,2185000.0,714171800.0,1.0,335.0,336.0,322.0,322.0,2185000.0,336.0,False
2025-09-29,38250.0,328.0,333.0,318.0,318.0,0.0,0.0,1419500.0,459481000.0,1.0,328.0,333.0,318.0,318.0,1419500.0,322.0,False
2025-09-30,38250.0,328.0,337.0,322.0,337.0,0.0,0.0,1618700.0,534024100.0,1.0,328.0,337.0,322.0,337.0,1618700.0,318.0,False
2025-10-01,38250.0,345.0,349.0,319.0,319.0,0.0,0.0,2790700.0,921043100.0,1.0,345.0,349.0,319.0,319.0,2790700.0,337.0,False
2025-10-02,38250.0,327.0,357.0,325.0,341.0,0.0,0.0,6767700.0,2301011800.0,1.0,327.0,357.0,325.0,341.0,6767700.0,319.0,False
2025-10-03,38250.0,349.0,357.0,335.0,348.0,0.0,0.0,3685500.0,1275095800.0,1.0,349.0,357.0,335.0,348.0,3685500.0,341.0,False
2025-10-06,38250.0,355.0,355.0,341.0,342.0,0.0,0.0,3104200.0,1077299000.0,1.0,355.0,355.0,341.0,342.0,3104200.0,348.0,False
2025-10-07,38250.0,345.0,355.0,338.0,346.0,0.0,0.0,2976000.0,1030625200.0,1.0,345.0,355.0,338.0,346.0,2976000.0,342.0,False
2025-10-08,38250.0,339.0,341.0,330.0,335.0,0.0,0.0,1908600.0,642256100.0,1.0,339.0,341.0,330.0,335.0,1908600.0,346.0,False
