Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close
2025-08-27,91710.0,1110.0,1110.0,1102.0,1102.0,0.0,0.0,3300.0,3657900.0,1.0,1110.0,1110.0,1102.0,1102.0,3300.0,
2025-08-28,91710.0,1123.0,1127.0,1100.0,1123.0,0.0,0.0,13900.0,15458900.0,1.0,1123.0,1127.0,1100.0,1123.0,13900.0,1102.0
2025-08-29,91710.0,1123.0,1131.0,1109.0,1131.0,0.0,0.0,6300.0,7077500.0,1.0,1123.0,1131.0,1109.0,1131.0,6300.0,1123.0
2025-09-01,91710.0,1131.0,1133.0,1124.0,1124.0,0.0,0.0,6200.0,7009500.0,1.0,1131.0,1133.0,1124.0,1124.0,6200.0,1131.0
2025-09-02,91710.0,1127.0,1133.0,1121.0,1126.0,0.0,0.0,3800.0,4280400.0,1.0,1127.0,1133.0,1121.0,1126.0,3800.0,1124.0
2025-09-03,91710.0,1150.0,1154.0,1123.0,1127.0,0.0,0.0,18900.0,21577700.0,1.0,1150.0,1154.0,1123.0,1127.0,18900.0,1126.0
2025-09-04,91710.0,1140.0,1140.0,1115.0,1130.0,0.0,0.0,3200.0,3601600.0,1.0,1140.0,1140.0,1115.0,1130.0,3200.0,1127.0
2025-09-05,91710.0,1130.0,1140.0,1118.0,1130.0,0.0,0.0,3700.0,4178200.0,1.0,1130.0,1140.0,1118.0,1130.0,3700.0,1130.0
2025-09-08,91710.0,1154.0,1154.0,1130.0,1140.0,0.0,0.0,5500.0,6286800.0,1.0,1154.0,1154.0,1130.0,1140.0,5500.0,1130.0
2025-09-09,91710.0,1144.0,1148.0,1131.0,1131.0,0.0,0.0,4000.0,4556100.0,1.0,1144.0,1148.0,1131.0,1131.0,4000.0,1140.0
2025-09-10,91710.0,1139.0,1139.0,1122.0,1126.0,0.0,0.0,5000.0,5623000.0,1.0,1139.0,1139.0,1122.0,1126.0,5000.0,1131.0
2025-09-11,91710.0,1126.0,1129.0,1122.0,1124.0,0.0,0.0,3500.0,3930400.0,1.0,1126.0,1129.0,1122.0,1124.0,3500.0,1126.0
2025-09-12,91710.0,1129.0,1151.0,1123.0,1140.0,0.0,0.0,12800.0,14672700.0,1.0,1129.0,1151.0,1123.0,1140.0,12800.0,1124.0
2025-09-16,91710.0,1140.0,1143.0,1136.0,1143.0,0.0,0.0,3500.0,3990000.0,1.0,1140.0,1143.0,1136.0,1143.0,3500.0,1140.0
2025-09-17,91710.0,1146.0,1146.0,1132.0,1135.0,0.0,0.0,2600.0,2956000.0,1.0,1146.0,1146.0,1132.0,1135.0,2600.0,1143.0
2025-09-18,91710.0,1138.0,1138.0,1126.0,1126.0,0.0,0.0,2400.0,2711600.0,1.0,1138.0,1138.0,1126.0,1126.0,2400.0,1135.0
2025-09-19,91710.0,1140.0,1165.0,1140.0,1140.0,0.0,0.0,17200.0,19863000.0,1.0,1140.0,1165.0,1140.0,1140.0,17200.0,1126.0
2025-09-22,91710.0,1140.0,1440.0,1140.0,1440.0,1.0,0.0,984700.0,1349577000.0,1.0,1140.0,1440.0,1140.0,1440.0,984700.0,1140.0
2025-09-24,91710.0,1540.0,1681.0,1460.0,1580.0,0.0,0.0,752800.0,1184540000.0,1.0,1540.0,1681.0,1460.0,1580.0,752800.0,1440.0
2025-09-25,91710.0,1500.0,1668.0,1470.0,1630.0,0.0,0.0,124500.0,193243100.0,1.0,1500.0,1668.0,1470.0,1630.0,124500.0,1580.0
2025-09-26,91710.0,1554.0,1579.0,1514.0,1530.0,0.0,0.0,35200.0,54128200.0,1.0,1554.0,1579.0,1514.0,1530.0,35200.0,1630.0
2025-09-29,91710.0,1547.0,1568.0,1520.0,1568.0,0.0,0.0,16400.0,25304700.0,1.0,1547.0,1568.0,1520.0,1568.0,16400.0,1530.0
2025-09-30,91710.0,1543.0,1828.0,1529.0,1700.0,0.0,0.0,97100.0,163472100.0,1.0,1543.0,1828.0,1529.0,1700.0,97100.0,1568.0
2025-10-01,91710.0,1660.0,1700.0,1615.0,1670.0,0.0,0.0,23800.0,39459100.0,1.0,1660.0,1700.0,1615.0,1670.0,23800.0,1700.0
2025-10-02,91710.0,1670.0,2070.0,1670.0,2070.0,1.0,0.0,163300.0,318840400.0,1.0,1670.0,2070.0,1670.0,2070.0,163300.0,1670.0
2025-10-03,91710.0,2071.0,2090.0,1872.0,2016.0,0.0,0.0,99000.0,197267600.0,1.0,2071.0,2090.0,1872.0,2016.0,99000.0,2070.0
2025-10-06,91710.0,1966.0,2070.0,1946.0,2070.0,0.0,0.0,35600.0,71284800.0,1.0,1966.0,2070.0,1946.0,2070.0,35600.0,2016.0
2025-10-07,91710.0,2099.0,2099.0,1950.0,1950.0,0.0,0.0,28400.0,56759700.0,1.0,2099.0,2099.0,1950.0,1950.0,28400.0,2070.0
2025-10-08,91710.0,1926.0,2000.0,1880.0,1970.0,0.0,0.0,11500.0,22511100.0,1.0,1926.0,2000.0,1880.0,1970.0,11500.0,1950.0
