Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close
2025-08-27,294A0,2265.0,2265.0,2258.0,2258.0,0.0,0.0,101.0,228758.0,1.0,2265.0,2265.0,2258.0,2258.0,101.0,
2025-08-28,294A0,,,,,0.0,0.0,,,1.0,,,,,,2258.0
2025-08-29,294A0,2264.0,2264.0,2264.0,2264.0,0.0,0.0,4.0,9056.0,1.0,2264.0,2264.0,2264.0,2264.0,4.0,
2025-09-01,294A0,2258.0,2258.0,2243.0,2243.0,0.0,0.0,18.0,40485.0,1.0,2258.0,2258.0,2243.0,2243.0,18.0,2264.0
2025-09-02,294A0,2252.0,2252.0,2252.0,2252.0,0.0,0.0,6.0,13512.0,1.0,2252.0,2252.0,2252.0,2252.0,6.0,2243.0
2025-09-03,294A0,2247.0,2247.0,2221.0,2221.0,0.0,0.0,325.0,724075.0,1.0,2247.0,2247.0,2221.0,2221.0,325.0,2252.0
2025-09-04,294A0,2244.0,2244.0,2244.0,2244.0,0.0,0.0,10.0,22440.0,1.0,2244.0,2244.0,2244.0,2244.0,10.0,2221.0
2025-09-05,294A0,,,,,0.0,0.0,,,1.0,,,,,,2244.0
2025-09-08,294A0,2294.0,2294.0,2287.0,2287.0,0.0,0.0,24.0,54916.0,1.0,2294.0,2294.0,2287.0,2287.0,24.0,
2025-09-09,294A0,2319.0,2319.0,2302.0,2302.0,0.0,0.0,101.0,232519.0,1.0,2319.0,2319.0,2302.0,2302.0,101.0,2287.0
2025-09-10,294A0,,,,,0.0,0.0,,,1.0,,,,,,2302.0
2025-09-11,294A0,2296.0,2315.0,2296.0,2305.0,0.0,0.0,15.0,34647.0,1.0,2296.0,2315.0,2296.0,2305.0,15.0,
2025-09-12,294A0,,,,,0.0,0.0,,,1.0,,,,,,2305.0
2025-09-16,294A0,,,,,0.0,0.0,,,1.0,,,,,,
2025-09-17,294A0,2329.0,2329.0,2323.0,2325.0,0.0,0.0,101.0,234819.0,1.0,2329.0,2329.0,2323.0,2325.0,101.0,
2025-09-18,294A0,2348.0,2348.0,2348.0,2348.0,0.0,0.0,1.0,2348.0,1.0,2348.0,2348.0,2348.0,2348.0,1.0,2325.0
2025-09-19,294A0,2348.0,2348.0,2348.0,2348.0,0.0,0.0,1.0,2348.0,1.0,2348.0,2348.0,2348.0,2348.0,1.0,2348.0
2025-09-22,294A0,2327.0,2334.0,2327.0,2334.0,0.0,0.0,204.0,476111.0,1.0,2327.0,2334.0,2327.0,2334.0,204.0,2348.0
2025-09-24,294A0,2338.0,2338.0,2338.0,2338.0,0.0,0.0,1.0,2338.0,1.0,2338.0,2338.0,2338.0,2338.0,1.0,2334.0
2025-09-25,294A0,2337.0,2346.0,2337.0,2346.0,0.0,0.0,63.0,147789.0,1.0,2337.0,2346.0,2337.0,2346.0,63.0,2338.0
2025-09-26,294A0,,,,,0.0,0.0,,,1.0,,,,,,2346.0
2025-09-29,294A0,2329.0,2329.0,2329.0,2329.0,0.0,0.0,4.0,9316.0,1.0,2329.0,2329.0,2329.0,2329.0,4.0,
2025-09-30,294A0,2320.0,2320.0,2320.0,2320.0,0.0,0.0,3.0,6960.0,1.0,2320.0,2320.0,2320.0,2320.0,3.0,2329.0
2025-10-01,294A0,,,,,0.0,0.0,,,1.0,,,,,,2320.0
2025-10-02,294A0,2320.0,2320.0,2229.0,2229.0,0.0,0.0,11.0,24710.0,1.0,2320.0,2320.0,2229.0,2229.0,11.0,
2025-10-03,294A0,2279.0,2317.0,2279.0,2317.0,0.0,0.0,27.0,61799.0,1.0,2279.0,2317.0,2279.0,2317.0,27.0,2229.0
2025-10-06,294A0,2379.0,2379.0,2379.0,2379.0,0.0,0.0,2.0,4758.0,1.0,2379.0,2379.0,2379.0,2379.0,2.0,2317.0
2025-10-07,294A0,2462.0,2462.0,2437.0,2449.0,0.0,0.0,147.0,359962.0,1.0,2462.0,2462.0,2437.0,2449.0,147.0,2379.0
2025-10-08,294A0,2456.0,2456.0,2456.0,2456.0,0.0,0.0,1.0,2456.0,1.0,2456.0,2456.0,2456.0,2456.0,1.0,2449.0
2025-10-09,294A0,,,,,0.0,0.0,,,1.0,,,,,,2456.0
2025-10-10,294A0,,,,,0.0,0.0,,,1.0,,,,,,
2025-10-14,294A0,2367.0,2367.0,2367.0,2367.0,0.0,0.0,12.0,28404.0,1.0,2367.0,2367.0,2367.0,2367.0,12.0,
2025-10-15,294A0,,,,,0.0,0.0,,,1.0,,,,,,2367.0
2025-10-16,294A0,,,,,0.0,0.0,,,1.0,,,,,,
2025-10-17,294A0,2500.0,2500.0,2403.0,2403.0,0.0,0.0,6.0,14625.0,1.0,2500.0,2500.0,2403.0,2403.0,6.0,
2025-10-20,294A0,,,,,0.0,0.0,,,1.0,,,,,,2403.0
2025-10-21,294A0,,,,,0.0,0.0,,,1.0,,,,,,
2025-10-22,294A0,2476.0,2476.0,2458.0,2468.0,0.0,0.0,9.0,22204.0,1.0,2476.0,2476.0,2458.0,2468.0,9.0,
2025-10-23,294A0,,,,,0.0,0.0,,,1.0,,,,,,2468.0
2025-10-24,294A0,,,,,0.0,0.0,,,1.0,,,,,,
2025-10-27,294A0,2497.0,2522.0,2497.0,2522.0,0.0,0.0,6.0,15082.0,1.0,2497.0,2522.0,2497.0,2522.0,6.0,
2025-10-28,294A0,,,,,0.0,0.0,,,1.0,,,,,,2522.0
2025-10-29,294A0,2504.0,2504.0,2504.0,2504.0,0.0,0.0,2.0,5008.0,1.0,2504.0,2504.0,2504.0,2504.0,2.0,
2025-10-30,294A0,,,,,0.0,0.0,,,1.0,,,,,,2504.0
2025-10-31,294A0,2536.0,2568.0,2536.0,2551.0,0.0,0.0,64.0,162397.0,1.0,2536.0,2568.0,2536.0,2551.0,64.0,
2025-11-04,294A0,2551.0,2565.0,2542.0,2565.0,0.0,0.0,106.0,270416.0,1.0,2551.0,2565.0,2542.0,2565.0,106.0,2551.0
2025-11-05,294A0,2515.0,2515.0,2515.0,2515.0,0.0,0.0,7.0,17605.0,1.0,2515.0,2515.0,2515.0,2515.0,7.0,2565.0
2025-11-06,294A0,2503.0,2517.0,2503.0,2517.0,0.0,0.0,2.0,5020.0,1.0,2503.0,2517.0,2503.0,2517.0,2.0,2515.0
2025-11-07,294A0,2505.0,2505.0,2505.0,2505.0,0.0,0.0,3.0,7515.0,1.0,2505.0,2505.0,2505.0,2505.0,3.0,2517.0
2025-11-10,294A0,2523.0,2523.0,2496.0,2496.0,0.0,0.0,20.0,50232.0,1.0,2523.0,2523.0,2496.0,2496.0,20.0,2505.0
2025-11-11,294A0,,,,,0.0,0.0,,,1.0,,,,,,2496.0
2025-11-12,294A0,2541.0,2541.0,2539.0,2539.0,0.0,0.0,11.0,27949.0,1.0,2541.0,2541.0,2539.0,2539.0,11.0,
2025-11-13,294A0,,,,,0.0,0.0,,,1.0,,,,,,2539.0
2025-11-14,294A0,2530.0,2530.0,2530.0,2530.0,0.0,0.0,10.0,25300.0,1.0,2530.0,2530.0,2530.0,2530.0,10.0,
