Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,65070.0,8320.0,8340.0,8140.0,8240.0,0.0,0.0,166800.0,1373536000.0,1.0,8320.0,8340.0,8140.0,8240.0,166800.0,,False
2025-08-27,65070.0,8250.0,8250.0,8020.0,8040.0,0.0,0.0,159000.0,1284074000.0,1.0,8250.0,8250.0,8020.0,8040.0,159000.0,8240.0,False
2025-08-28,65070.0,8020.0,8060.0,7920.0,7980.0,0.0,0.0,178300.0,1423473000.0,1.0,8020.0,8060.0,7920.0,7980.0,178300.0,8040.0,False
2025-08-29,65070.0,7980.0,8150.0,7930.0,7950.0,0.0,0.0,182000.0,1458806000.0,1.0,7980.0,8150.0,7930.0,7950.0,182000.0,7980.0,False
2025-09-01,65070.0,7800.0,7890.0,7560.0,7690.0,0.0,0.0,353900.0,2720609000.0,1.0,7800.0,7890.0,7560.0,7690.0,353900.0,7950.0,False
2025-09-02,65070.0,7840.0,7930.0,7610.0,7630.0,0.0,0.0,180800.0,1397424000.0,1.0,7840.0,7930.0,7610.0,7630.0,180800.0,7690.0,False
2025-09-03,65070.0,7600.0,7610.0,7400.0,7460.0,0.0,0.0,175400.0,1314340000.0,1.0,7600.0,7610.0,7400.0,7460.0,175400.0,7630.0,False
2025-09-04,65070.0,7480.0,7540.0,7380.0,7430.0,0.0,0.0,195800.0,1456356000.0,1.0,7480.0,7540.0,7380.0,7430.0,195800.0,7460.0,False
2025-09-05,65070.0,7500.0,7520.0,7390.0,7490.0,0.0,0.0,185200.0,1383053000.0,1.0,7500.0,7520.0,7390.0,7490.0,185200.0,7430.0,False
2025-09-08,65070.0,7610.0,7660.0,7430.0,7500.0,0.0,0.0,179500.0,1351512000.0,1.0,7610.0,7660.0,7430.0,7500.0,179500.0,7490.0,False
2025-09-09,65070.0,7610.0,7820.0,7460.0,7520.0,0.0,0.0,303700.0,2316644000.0,1.0,7610.0,7820.0,7460.0,7520.0,303700.0,7500.0,False
2025-09-10,65070.0,7430.0,7590.0,7400.0,7560.0,0.0,0.0,146200.0,1097875000.0,1.0,7430.0,7590.0,7400.0,7560.0,146200.0,7520.0,False
2025-09-11,65070.0,7650.0,7830.0,7600.0,7700.0,0.0,0.0,261800.0,2021254000.0,1.0,7650.0,7830.0,7600.0,7700.0,261800.0,7560.0,False
2025-09-12,65070.0,7780.0,8080.0,7710.0,7940.0,0.0,0.0,368400.0,2921034000.0,1.0,7780.0,8080.0,7710.0,7940.0,368400.0,7700.0,False
2025-09-16,65070.0,8020.0,8150.0,8000.0,8000.0,0.0,0.0,375100.0,3022132000.0,1.0,8020.0,8150.0,8000.0,8000.0,375100.0,7940.0,False
2025-09-17,65070.0,7980.0,8180.0,7860.0,7900.0,0.0,0.0,365100.0,2916359000.0,1.0,7980.0,8180.0,7860.0,7900.0,365100.0,8000.0,False
2025-09-18,65070.0,7860.0,8100.0,7770.0,7970.0,0.0,0.0,252900.0,2008795000.0,1.0,7860.0,8100.0,7770.0,7970.0,252900.0,7900.0,False
