Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close
2025-08-27,318A0,680.8,682.1,679.0,679.6,0.0,0.0,1515490.0,1030694692.0,1.0,680.8,682.1,679.0,679.6,1515490.0,
2025-08-28,318A0,685.1,686.8,677.8,677.8,0.0,0.0,1556740.0,1061770422.0,1.0,685.1,686.8,677.8,677.8,1556740.0,679.6
2025-08-29,318A0,673.9,675.3,672.6,673.9,0.0,0.0,1041480.0,701735565.0,1.0,673.9,675.3,672.6,673.9,1041480.0,677.8
2025-09-01,318A0,677.9,685.0,675.0,685.0,0.0,0.0,1485190.0,1010450279.0,1.0,677.9,685.0,675.0,685.0,1485190.0,673.9
2025-09-02,318A0,684.6,690.4,683.1,689.6,0.0,0.0,940020.0,645652652.0,1.0,684.6,690.4,683.1,689.6,940020.0,685.0
2025-09-03,318A0,705.8,713.6,705.0,711.0,0.0,0.0,1690560.0,1198026258.0,1.0,705.8,713.6,705.0,711.0,1690560.0,689.6
2025-09-04,318A0,690.2,693.3,687.0,692.5,0.0,0.0,1782250.0,1229210688.0,1.0,690.2,693.3,687.0,692.5,1782250.0,711.0
2025-09-05,318A0,671.4,673.3,671.0,672.0,0.0,0.0,1599550.0,1074542896.0,1.0,671.4,673.3,671.0,672.0,1599550.0,692.5
2025-09-08,318A0,672.4,676.4,672.0,673.3,0.0,0.0,1177700.0,793752035.0,1.0,672.4,676.4,672.0,673.3,1177700.0,672.0
2025-09-09,318A0,660.8,662.4,657.9,660.4,0.0,0.0,2763670.0,1825713371.0,1.0,660.8,662.4,657.9,660.4,2763670.0,673.3
2025-09-10,318A0,655.5,658.1,654.2,655.1,0.0,0.0,1728330.0,1132827326.0,1.0,655.5,658.1,654.2,655.1,1728330.0,660.4
2025-09-11,318A0,650.3,653.6,650.0,652.8,0.0,0.0,1520330.0,990269015.0,1.0,650.3,653.6,650.0,652.8,1520330.0,655.1
2025-09-12,318A0,637.0,639.1,636.1,639.1,0.0,0.0,1903430.0,1212752301.0,1.0,637.0,639.1,636.1,639.1,1903430.0,652.8
2025-09-16,318A0,642.1,646.8,640.7,642.6,0.0,0.0,1074950.0,691944961.0,1.0,642.1,646.8,640.7,642.6,1074950.0,639.1
2025-09-17,318A0,647.5,659.0,645.4,659.0,0.0,0.0,1019050.0,661117639.0,1.0,647.5,659.0,645.4,659.0,1019050.0,642.6
2025-09-18,318A0,621.0,624.8,619.0,624.1,0.0,0.0,2383450.0,1480585384.0,1.0,621.0,624.8,619.0,624.1,2383450.0,659.0
2025-09-19,318A0,626.1,631.0,625.8,627.1,0.0,0.0,1412190.0,887283079.0,1.0,626.1,631.0,625.8,627.1,1412190.0,624.1
2025-09-22,318A0,630.9,636.2,630.9,635.9,0.0,0.0,768910.0,487167907.0,1.0,630.9,636.2,630.9,635.9,768910.0,627.1
2025-09-24,318A0,645.9,651.0,645.9,650.0,0.0,0.0,857670.0,557009411.0,1.0,645.9,651.0,645.9,650.0,857670.0,635.9
2025-09-25,318A0,643.7,645.6,642.8,645.6,0.0,0.0,632390.0,407248724.0,1.0,643.7,645.6,642.8,645.6,632390.0,650.0
2025-09-26,318A0,660.0,662.3,657.0,658.7,0.0,0.0,1247250.0,823601447.0,1.0,660.0,662.3,657.0,658.7,1247250.0,645.6
2025-09-29,318A0,629.2,631.5,623.7,625.1,0.0,0.0,2114400.0,1327340060.0,1.0,629.2,631.5,623.7,625.1,2114400.0,658.7
