Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,402A0,869.0,922.0,838.0,890.0,0.0,0.0,15428700.0,13620853800.0,1.0,869.0,922.0,838.0,890.0,15428700.0,,False
2025-08-27,402A0,881.0,920.0,860.0,877.0,0.0,0.0,7300500.0,6466144400.0,1.0,881.0,920.0,860.0,877.0,7300500.0,890.0,False
2025-08-28,402A0,890.0,974.0,876.0,959.0,0.0,0.0,13710500.0,12703230700.0,1.0,890.0,974.0,876.0,959.0,13710500.0,877.0,False
2025-08-29,402A0,950.0,964.0,906.0,915.0,0.0,0.0,7840300.0,7344354100.0,1.0,950.0,964.0,906.0,915.0,7840300.0,959.0,False
2025-09-01,402A0,900.0,904.0,845.0,852.0,0.0,0.0,5430500.0,4738919000.0,1.0,900.0,904.0,845.0,852.0,5430500.0,915.0,False
2025-09-02,402A0,854.0,882.0,832.0,860.0,0.0,0.0,3655100.0,3138746800.0,1.0,854.0,882.0,832.0,860.0,3655100.0,852.0,False
2025-09-03,402A0,860.0,912.0,804.0,818.0,0.0,0.0,8116400.0,6914975300.0,1.0,860.0,912.0,804.0,818.0,8116400.0,860.0,False
2025-09-04,402A0,824.0,865.0,816.0,820.0,0.0,0.0,4221900.0,3521382000.0,1.0,824.0,865.0,816.0,820.0,4221900.0,818.0,False
2025-09-05,402A0,830.0,884.0,812.0,880.0,0.0,0.0,4658800.0,3966095100.0,1.0,830.0,884.0,812.0,880.0,4658800.0,820.0,False
2025-09-08,402A0,910.0,934.0,861.0,890.0,0.0,0.0,7846200.0,7038450900.0,1.0,910.0,934.0,861.0,890.0,7846200.0,880.0,False
2025-09-09,402A0,895.0,924.0,835.0,836.0,0.0,0.0,5235700.0,4539796300.0,1.0,895.0,924.0,835.0,836.0,5235700.0,890.0,False
2025-09-10,402A0,838.0,986.0,831.0,986.0,1.0,0.0,20901200.0,19581369200.0,1.0,838.0,986.0,831.0,986.0,20901200.0,836.0,True
2025-09-11,402A0,971.0,1005.0,930.0,961.0,0.0,0.0,17121600.0,16521370700.0,1.0,971.0,1005.0,930.0,961.0,17121600.0,986.0,False
