Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,42290.0,3160.0,3160.0,3115.0,3115.0,0.0,0.0,8800.0,27543500.0,1.0,3160.0,3160.0,3115.0,3115.0,8800.0,,False
2025-08-27,42290.0,3120.0,3130.0,3105.0,3115.0,0.0,0.0,8800.0,27412500.0,1.0,3120.0,3130.0,3105.0,3115.0,8800.0,3115.0,False
2025-08-28,42290.0,3115.0,3180.0,3115.0,3170.0,0.0,0.0,11000.0,34707500.0,1.0,3115.0,3180.0,3115.0,3170.0,11000.0,3115.0,False
2025-08-29,42290.0,3200.0,3230.0,3180.0,3180.0,0.0,0.0,16300.0,52174500.0,1.0,3200.0,3230.0,3180.0,3180.0,16300.0,3170.0,False
2025-09-01,42290.0,3180.0,3280.0,3180.0,3280.0,0.0,0.0,15800.0,51300000.0,1.0,3180.0,3280.0,3180.0,3280.0,15800.0,3180.0,False
2025-09-02,42290.0,3300.0,3300.0,3265.0,3280.0,0.0,0.0,11300.0,37091000.0,1.0,3300.0,3300.0,3265.0,3280.0,11300.0,3280.0,False
2025-09-03,42290.0,3240.0,3310.0,3240.0,3275.0,0.0,0.0,8500.0,27907500.0,1.0,3240.0,3310.0,3240.0,3275.0,8500.0,3280.0,False
2025-09-04,42290.0,3270.0,3325.0,3270.0,3300.0,0.0,0.0,4600.0,15185000.0,1.0,3270.0,3325.0,3270.0,3300.0,4600.0,3275.0,False
2025-09-05,42290.0,3315.0,3525.0,3315.0,3510.0,0.0,0.0,46500.0,160071500.0,1.0,3315.0,3525.0,3315.0,3510.0,46500.0,3300.0,False
2025-09-08,42290.0,3510.0,3540.0,3450.0,3450.0,0.0,0.0,17500.0,60880000.0,1.0,3510.0,3540.0,3450.0,3450.0,17500.0,3510.0,False
