Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close
2025-10-01,416A0,1353.0,1353.0,1134.0,1201.0,0.0,0.0,43800.0,53485200.0,1.0,1353.0,1353.0,1134.0,1201.0,43800.0,
2025-10-02,416A0,1200.0,1219.0,1185.0,1193.0,0.0,0.0,25400.0,30410800.0,1.0,1200.0,1219.0,1185.0,1193.0,25400.0,1201.0
2025-10-03,416A0,1192.0,1239.0,1192.0,1201.0,0.0,0.0,16500.0,19866600.0,1.0,1192.0,1239.0,1192.0,1201.0,16500.0,1193.0
2025-10-06,416A0,1203.0,1220.0,1190.0,1193.0,0.0,0.0,22600.0,27056900.0,1.0,1203.0,1220.0,1190.0,1193.0,22600.0,1201.0
2025-10-07,416A0,1200.0,1200.0,1193.0,1197.0,0.0,0.0,9100.0,10886600.0,1.0,1200.0,1200.0,1193.0,1197.0,9100.0,1193.0
2025-10-08,416A0,1200.0,1202.0,1197.0,1198.0,0.0,0.0,7100.0,8515200.0,1.0,1200.0,1202.0,1197.0,1198.0,7100.0,1197.0
2025-10-09,416A0,1200.0,1202.0,1196.0,1198.0,0.0,0.0,7900.0,9468700.0,1.0,1200.0,1202.0,1196.0,1198.0,7900.0,1198.0
2025-10-10,416A0,1204.0,1204.0,1191.0,1192.0,0.0,0.0,5600.0,6697300.0,1.0,1204.0,1204.0,1191.0,1192.0,5600.0,1198.0
2025-10-14,416A0,1174.0,1179.0,1163.0,1165.0,0.0,0.0,25100.0,29388700.0,1.0,1174.0,1179.0,1163.0,1165.0,25100.0,1192.0
2025-10-15,416A0,1182.0,1182.0,1166.0,1182.0,0.0,0.0,13600.0,15994800.0,1.0,1182.0,1182.0,1166.0,1182.0,13600.0,1165.0
2025-10-16,416A0,1187.0,1187.0,1174.0,1180.0,0.0,0.0,6400.0,7540000.0,1.0,1187.0,1187.0,1174.0,1180.0,6400.0,1182.0
2025-10-17,416A0,1180.0,1183.0,1166.0,1171.0,0.0,0.0,6800.0,7968400.0,1.0,1180.0,1183.0,1166.0,1171.0,6800.0,1180.0
2025-10-20,416A0,1171.0,1181.0,1161.0,1177.0,0.0,0.0,11400.0,13340600.0,1.0,1171.0,1181.0,1161.0,1177.0,11400.0,1171.0
2025-10-21,416A0,1180.0,1180.0,1167.0,1173.0,0.0,0.0,8000.0,9388400.0,1.0,1180.0,1180.0,1167.0,1173.0,8000.0,1177.0
2025-10-22,416A0,1172.0,1176.0,1165.0,1170.0,0.0,0.0,14400.0,16857000.0,1.0,1172.0,1176.0,1165.0,1170.0,14400.0,1173.0
2025-10-23,416A0,1169.0,1172.0,1167.0,1168.0,0.0,0.0,8300.0,9706500.0,1.0,1169.0,1172.0,1167.0,1168.0,8300.0,1170.0
2025-10-24,416A0,1169.0,1180.0,1169.0,1179.0,0.0,0.0,4100.0,4817900.0,1.0,1169.0,1180.0,1169.0,1179.0,4100.0,1168.0
2025-10-27,416A0,1183.0,1183.0,1174.0,1180.0,0.0,0.0,9600.0,11300200.0,1.0,1183.0,1183.0,1174.0,1180.0,9600.0,1179.0
2025-10-28,416A0,1183.0,1183.0,1180.0,1180.0,0.0,0.0,4400.0,5200200.0,1.0,1183.0,1183.0,1180.0,1180.0,4400.0,1180.0
2025-10-29,416A0,1180.0,1180.0,1173.0,1173.0,0.0,0.0,8600.0,10106100.0,1.0,1180.0,1180.0,1173.0,1173.0,8600.0,1180.0
2025-10-30,416A0,1170.0,1183.0,1170.0,1183.0,0.0,0.0,8300.0,9766600.0,1.0,1170.0,1183.0,1170.0,1183.0,8300.0,1173.0
2025-10-31,416A0,1179.0,1184.0,1172.0,1173.0,0.0,0.0,5000.0,5877400.0,1.0,1179.0,1184.0,1172.0,1173.0,5000.0,1183.0
2025-11-04,416A0,1173.0,1173.0,1169.0,1171.0,0.0,0.0,5100.0,5971100.0,1.0,1173.0,1173.0,1169.0,1171.0,5100.0,1173.0
2025-11-05,416A0,1172.0,1172.0,1164.0,1164.0,0.0,0.0,8000.0,9328400.0,1.0,1172.0,1172.0,1164.0,1164.0,8000.0,1171.0
2025-11-06,416A0,1164.0,1171.0,1164.0,1169.0,0.0,0.0,9100.0,10630900.0,1.0,1164.0,1171.0,1164.0,1169.0,9100.0,1164.0
2025-11-07,416A0,1169.0,1169.0,1163.0,1164.0,0.0,0.0,10600.0,12356000.0,1.0,1169.0,1169.0,1163.0,1164.0,10600.0,1169.0
2025-11-10,416A0,1170.0,1171.0,1166.0,1171.0,0.0,0.0,5300.0,6197600.0,1.0,1170.0,1171.0,1166.0,1171.0,5300.0,1164.0
2025-11-11,416A0,1172.0,1178.0,1171.0,1178.0,0.0,0.0,16100.0,18940100.0,1.0,1172.0,1178.0,1171.0,1178.0,16100.0,1171.0
2025-11-12,416A0,1176.0,1182.0,1176.0,1182.0,0.0,0.0,8600.0,10138300.0,1.0,1176.0,1182.0,1176.0,1182.0,8600.0,1178.0
2025-11-13,416A0,1181.0,1187.0,1180.0,1187.0,0.0,0.0,10500.0,12428200.0,1.0,1181.0,1187.0,1180.0,1187.0,10500.0,1182.0
2025-11-14,416A0,1187.0,1190.0,1180.0,1185.0,0.0,0.0,5300.0,6283500.0,1.0,1187.0,1190.0,1180.0,1185.0,5300.0,1187.0
2025-11-17,416A0,1178.0,1209.0,1151.0,1186.0,0.0,0.0,50700.0,59697900.0,1.0,1178.0,1209.0,1151.0,1186.0,50700.0,1185.0
2025-11-18,416A0,1176.0,1199.0,1150.0,1155.0,0.0,0.0,227200.0,266322200.0,1.0,1176.0,1199.0,1150.0,1155.0,227200.0,1186.0
2025-11-19,416A0,1170.0,1170.0,1145.0,1145.0,0.0,0.0,54400.0,62783100.0,1.0,1170.0,1170.0,1145.0,1145.0,54400.0,1155.0
2025-11-20,416A0,1147.0,1173.0,1140.0,1155.0,0.0,0.0,223500.0,257111600.0,1.0,1147.0,1173.0,1140.0,1155.0,223500.0,1145.0
2025-11-21,416A0,1158.0,1166.0,1152.0,1166.0,0.0,0.0,12000.0,13919900.0,1.0,1158.0,1166.0,1152.0,1166.0,12000.0,1155.0
2025-11-25,416A0,1168.0,1176.0,1164.0,1164.0,0.0,0.0,7200.0,8419800.0,1.0,1168.0,1176.0,1164.0,1164.0,7200.0,1166.0
2025-11-26,416A0,1173.0,1178.0,1165.0,1176.0,0.0,0.0,10200.0,11971500.0,1.0,1173.0,1178.0,1165.0,1176.0,10200.0,1164.0
2025-11-27,416A0,1170.0,1210.0,1170.0,1195.0,0.0,0.0,17900.0,21421400.0,1.0,1170.0,1210.0,1170.0,1195.0,17900.0,1176.0
2025-11-28,416A0,1192.0,1215.0,1192.0,1215.0,0.0,0.0,8700.0,10509300.0,1.0,1192.0,1215.0,1192.0,1215.0,8700.0,1195.0
2025-12-01,416A0,1215.0,1215.0,1184.0,1189.0,0.0,0.0,14700.0,17590300.0,1.0,1215.0,1215.0,1184.0,1189.0,14700.0,1215.0
2025-12-02,416A0,1180.0,1188.0,1172.0,1172.0,0.0,0.0,9000.0,10593000.0,1.0,1180.0,1188.0,1172.0,1172.0,9000.0,1189.0
2025-12-03,416A0,1172.0,1175.0,1168.0,1171.0,0.0,0.0,4800.0,5621700.0,1.0,1172.0,1175.0,1168.0,1171.0,4800.0,1172.0
2025-12-04,416A0,1168.0,1179.0,1168.0,1176.0,0.0,0.0,6200.0,7266900.0,1.0,1168.0,1179.0,1168.0,1176.0,6200.0,1171.0
2025-12-05,416A0,1177.0,1177.0,1170.0,1171.0,0.0,0.0,4700.0,5507300.0,1.0,1177.0,1177.0,1170.0,1171.0,4700.0,1176.0
2025-12-08,416A0,1171.0,1171.0,1165.0,1166.0,0.0,0.0,6400.0,7473600.0,1.0,1171.0,1171.0,1165.0,1166.0,6400.0,1171.0
2025-12-09,416A0,1166.0,1172.0,1165.0,1172.0,0.0,0.0,4400.0,5139900.0,1.0,1166.0,1172.0,1165.0,1172.0,4400.0,1166.0
2025-12-10,416A0,1189.0,1190.0,1168.0,1168.0,0.0,0.0,13000.0,15366400.0,1.0,1189.0,1190.0,1168.0,1168.0,13000.0,1172.0
