Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,319A0,5180.0,5440.0,5180.0,5250.0,0.0,0.0,151600.0,803702000.0,1.0,5180.0,5440.0,5180.0,5250.0,151600.0,,False
2025-08-27,319A0,5280.0,5420.0,5140.0,5260.0,0.0,0.0,97400.0,514615000.0,1.0,5280.0,5420.0,5140.0,5260.0,97400.0,5250.0,False
2025-08-28,319A0,5260.0,5280.0,5150.0,5250.0,0.0,0.0,84400.0,439778000.0,1.0,5260.0,5280.0,5150.0,5250.0,84400.0,5260.0,False
2025-08-29,319A0,5300.0,5480.0,5290.0,5460.0,0.0,0.0,80100.0,432667000.0,1.0,5300.0,5480.0,5290.0,5460.0,80100.0,5250.0,False
2025-09-01,319A0,5450.0,5580.0,5400.0,5550.0,0.0,0.0,65000.0,357995000.0,1.0,5450.0,5580.0,5400.0,5550.0,65000.0,5460.0,False
2025-09-02,319A0,5600.0,6020.0,5510.0,5980.0,0.0,0.0,197500.0,1144829000.0,1.0,5600.0,6020.0,5510.0,5980.0,197500.0,5550.0,False
2025-09-03,319A0,6000.0,6000.0,5750.0,5870.0,0.0,0.0,98800.0,578608000.0,1.0,6000.0,6000.0,5750.0,5870.0,98800.0,5980.0,False
2025-09-04,319A0,5850.0,6490.0,5840.0,6480.0,0.0,0.0,345400.0,2178117000.0,1.0,5850.0,6490.0,5840.0,6480.0,345400.0,5870.0,False
2025-09-05,319A0,6360.0,6420.0,6080.0,6160.0,0.0,0.0,135000.0,840709000.0,1.0,6360.0,6420.0,6080.0,6160.0,135000.0,6480.0,False
2025-09-08,319A0,6240.0,6880.0,6110.0,6630.0,0.0,0.0,234000.0,1543143000.0,1.0,6240.0,6880.0,6110.0,6630.0,234000.0,6160.0,False
2025-09-09,319A0,6800.0,7500.0,6800.0,7190.0,0.0,0.0,589300.0,4247268000.0,1.0,6800.0,7500.0,6800.0,7190.0,589300.0,6630.0,False
2025-09-10,319A0,7140.0,7320.0,6960.0,7270.0,0.0,0.0,110000.0,784154000.0,1.0,7140.0,7320.0,6960.0,7270.0,110000.0,7190.0,False
