Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,48750.0,199.0,199.0,196.0,196.0,0.0,0.0,47200.0,9293200.0,1.0,199.0,199.0,196.0,196.0,47200.0,,False
2025-08-27,48750.0,199.0,219.0,199.0,210.0,0.0,0.0,305100.0,63064500.0,1.0,199.0,219.0,199.0,210.0,305100.0,196.0,False
2025-08-28,48750.0,203.0,208.0,201.0,206.0,0.0,0.0,76700.0,15605000.0,1.0,203.0,208.0,201.0,206.0,76700.0,210.0,False
2025-08-29,48750.0,203.0,203.0,198.0,201.0,0.0,0.0,70800.0,14129800.0,1.0,203.0,203.0,198.0,201.0,70800.0,206.0,False
2025-09-01,48750.0,202.0,203.0,199.0,202.0,0.0,0.0,48300.0,9730500.0,1.0,202.0,203.0,199.0,202.0,48300.0,201.0,False
2025-09-02,48750.0,200.0,201.0,198.0,200.0,0.0,0.0,54500.0,10851600.0,1.0,200.0,201.0,198.0,200.0,54500.0,202.0,False
2025-09-03,48750.0,199.0,200.0,197.0,198.0,0.0,0.0,48000.0,9525600.0,1.0,199.0,200.0,197.0,198.0,48000.0,200.0,False
2025-09-04,48750.0,197.0,199.0,194.0,196.0,0.0,0.0,38300.0,7508900.0,1.0,197.0,199.0,194.0,196.0,38300.0,198.0,False
2025-09-05,48750.0,198.0,200.0,196.0,199.0,0.0,0.0,41900.0,8273300.0,1.0,198.0,200.0,196.0,199.0,41900.0,196.0,False
2025-09-08,48750.0,196.0,198.0,192.0,193.0,0.0,0.0,95700.0,18578700.0,1.0,196.0,198.0,192.0,193.0,95700.0,199.0,False
2025-09-09,48750.0,193.0,196.0,192.0,195.0,0.0,0.0,40800.0,7919100.0,1.0,193.0,196.0,192.0,195.0,40800.0,193.0,False
2025-09-10,48750.0,194.0,196.0,193.0,196.0,0.0,0.0,20000.0,3882000.0,1.0,194.0,196.0,193.0,196.0,20000.0,195.0,False
2025-09-11,48750.0,193.0,195.0,192.0,193.0,0.0,0.0,41400.0,7996000.0,1.0,193.0,195.0,192.0,193.0,41400.0,196.0,False
2025-09-12,48750.0,192.0,194.0,191.0,192.0,0.0,0.0,61800.0,11869000.0,1.0,192.0,194.0,191.0,192.0,61800.0,193.0,False
2025-09-16,48750.0,191.0,191.0,185.0,188.0,0.0,0.0,124500.0,23433500.0,1.0,191.0,191.0,185.0,188.0,124500.0,192.0,False
2025-09-17,48750.0,188.0,190.0,183.0,186.0,0.0,0.0,78400.0,14609500.0,1.0,188.0,190.0,183.0,186.0,78400.0,188.0,False
2025-09-18,48750.0,185.0,187.0,183.0,185.0,0.0,0.0,59700.0,11023100.0,1.0,185.0,187.0,183.0,185.0,59700.0,186.0,False
2025-09-19,48750.0,183.0,187.0,182.0,186.0,0.0,0.0,66500.0,12242500.0,1.0,183.0,187.0,182.0,186.0,66500.0,185.0,False
2025-09-22,48750.0,182.0,186.0,182.0,184.0,0.0,0.0,67900.0,12412600.0,1.0,182.0,186.0,182.0,184.0,67900.0,186.0,False
2025-09-24,48750.0,187.0,187.0,182.0,182.0,0.0,0.0,46700.0,8615100.0,1.0,187.0,187.0,182.0,182.0,46700.0,184.0,False
2025-09-25,48750.0,185.0,186.0,184.0,184.0,0.0,0.0,38100.0,7043000.0,1.0,185.0,186.0,184.0,184.0,38100.0,182.0,False
2025-09-26,48750.0,186.0,190.0,186.0,189.0,0.0,0.0,46700.0,8760800.0,1.0,186.0,190.0,186.0,189.0,46700.0,184.0,False
2025-09-29,48750.0,188.0,188.0,183.0,185.0,0.0,0.0,30000.0,5562100.0,1.0,188.0,188.0,183.0,185.0,30000.0,189.0,False
2025-09-30,48750.0,185.0,187.0,178.0,183.0,0.0,0.0,114800.0,20881700.0,1.0,185.0,187.0,178.0,183.0,114800.0,185.0,False
2025-10-01,48750.0,182.0,182.0,177.0,179.0,0.0,0.0,90700.0,16204600.0,1.0,182.0,182.0,177.0,179.0,90700.0,183.0,False
2025-10-02,48750.0,177.0,179.0,177.0,179.0,0.0,0.0,25100.0,4456600.0,1.0,177.0,179.0,177.0,179.0,25100.0,179.0,False
2025-10-03,48750.0,179.0,182.0,176.0,179.0,0.0,0.0,54400.0,9750500.0,1.0,179.0,182.0,176.0,179.0,54400.0,179.0,False
2025-10-06,48750.0,179.0,183.0,179.0,181.0,0.0,0.0,33500.0,6054400.0,1.0,179.0,183.0,179.0,181.0,33500.0,179.0,False
2025-10-07,48750.0,185.0,188.0,183.0,185.0,0.0,0.0,38300.0,7101600.0,1.0,185.0,188.0,183.0,185.0,38300.0,181.0,False
2025-10-08,48750.0,186.0,195.0,184.0,184.0,0.0,0.0,70200.0,13263600.0,1.0,186.0,195.0,184.0,184.0,70200.0,185.0,False
2025-10-09,48750.0,184.0,188.0,184.0,184.0,0.0,0.0,25900.0,4798500.0,1.0,184.0,188.0,184.0,184.0,25900.0,184.0,False
2025-10-10,48750.0,184.0,189.0,184.0,185.0,0.0,0.0,26900.0,5024900.0,1.0,184.0,189.0,184.0,185.0,26900.0,184.0,False
2025-10-14,48750.0,184.0,188.0,183.0,185.0,0.0,0.0,31200.0,5755200.0,1.0,184.0,188.0,183.0,185.0,31200.0,185.0,False
2025-10-15,48750.0,187.0,187.0,184.0,184.0,0.0,0.0,19500.0,3614000.0,1.0,187.0,187.0,184.0,184.0,19500.0,185.0,False
2025-10-16,48750.0,185.0,188.0,184.0,186.0,0.0,0.0,26900.0,5002200.0,1.0,185.0,188.0,184.0,186.0,26900.0,184.0,False
2025-10-17,48750.0,186.0,189.0,184.0,185.0,0.0,0.0,45200.0,8398000.0,1.0,186.0,189.0,184.0,185.0,45200.0,186.0,False
2025-10-20,48750.0,184.0,184.0,178.0,179.0,0.0,0.0,72400.0,13081000.0,1.0,184.0,184.0,178.0,179.0,72400.0,185.0,False
2025-10-21,48750.0,181.0,182.0,178.0,180.0,0.0,0.0,62000.0,11136900.0,1.0,181.0,182.0,178.0,180.0,62000.0,179.0,False
2025-10-22,48750.0,179.0,185.0,179.0,182.0,0.0,0.0,38600.0,6997800.0,1.0,179.0,185.0,179.0,182.0,38600.0,180.0,False
2025-10-23,48750.0,180.0,184.0,179.0,179.0,0.0,0.0,46800.0,8427800.0,1.0,180.0,184.0,179.0,179.0,46800.0,182.0,False
2025-10-24,48750.0,182.0,185.0,179.0,182.0,0.0,0.0,58700.0,10666100.0,1.0,182.0,185.0,179.0,182.0,58700.0,179.0,False
2025-10-27,48750.0,181.0,184.0,180.0,180.0,0.0,0.0,35400.0,6420400.0,1.0,181.0,184.0,180.0,180.0,35400.0,182.0,False
2025-10-28,48750.0,181.0,185.0,180.0,180.0,0.0,0.0,31700.0,5776100.0,1.0,181.0,185.0,180.0,180.0,31700.0,180.0,False
2025-10-29,48750.0,180.0,180.0,176.0,177.0,0.0,0.0,62400.0,11102300.0,1.0,180.0,180.0,176.0,177.0,62400.0,180.0,False
2025-10-30,48750.0,177.0,179.0,174.0,177.0,0.0,0.0,44500.0,7850100.0,1.0,177.0,179.0,174.0,177.0,44500.0,177.0,False
2025-10-31,48750.0,180.0,227.0,176.0,227.0,1.0,0.0,1712900.0,355328900.0,1.0,180.0,227.0,176.0,227.0,1712900.0,177.0,True
2025-11-04,48750.0,209.0,217.0,196.0,200.0,0.0,0.0,634100.0,130157800.0,1.0,209.0,217.0,196.0,200.0,634100.0,227.0,False
2025-11-05,48750.0,200.0,263.0,200.0,234.0,0.0,0.0,1943400.0,472179100.0,1.0,200.0,263.0,200.0,234.0,1943400.0,200.0,False
2025-11-06,48750.0,233.0,235.0,212.0,212.0,0.0,0.0,321600.0,71129800.0,1.0,233.0,235.0,212.0,212.0,321600.0,234.0,False
2025-11-07,48750.0,212.0,260.0,212.0,232.0,0.0,0.0,1829700.0,448184000.0,1.0,212.0,260.0,212.0,232.0,1829700.0,212.0,False
2025-11-10,48750.0,230.0,231.0,215.0,218.0,0.0,0.0,335900.0,74487300.0,1.0,230.0,231.0,215.0,218.0,335900.0,232.0,False
2025-11-11,48750.0,226.0,260.0,226.0,237.0,0.0,0.0,1007500.0,248212000.0,1.0,226.0,260.0,226.0,237.0,1007500.0,218.0,False
2025-11-12,48750.0,245.0,264.0,234.0,240.0,0.0,0.0,579300.0,144354500.0,1.0,245.0,264.0,234.0,240.0,579300.0,237.0,False
2025-11-13,48750.0,248.0,260.0,237.0,240.0,0.0,0.0,337900.0,83757300.0,1.0,248.0,260.0,237.0,240.0,337900.0,240.0,False
2025-11-14,48750.0,246.0,256.0,231.0,242.0,0.0,0.0,245600.0,59773000.0,1.0,246.0,256.0,231.0,242.0,245600.0,240.0,False
2025-11-17,48750.0,236.0,239.0,225.0,230.0,0.0,0.0,126200.0,29248900.0,1.0,236.0,239.0,225.0,230.0,126200.0,242.0,False
2025-11-18,48750.0,225.0,226.0,213.0,218.0,0.0,0.0,117500.0,25622500.0,1.0,225.0,226.0,213.0,218.0,117500.0,230.0,False
2025-11-19,48750.0,228.0,241.0,223.0,227.0,0.0,0.0,210300.0,49126800.0,1.0,228.0,241.0,223.0,227.0,210300.0,218.0,False
2025-11-20,48750.0,225.0,228.0,221.0,223.0,0.0,0.0,40600.0,9090600.0,1.0,225.0,228.0,221.0,223.0,40600.0,227.0,False
2025-11-21,48750.0,222.0,222.0,214.0,219.0,0.0,0.0,123500.0,26778700.0,1.0,222.0,222.0,214.0,219.0,123500.0,223.0,False
2025-11-25,48750.0,224.0,235.0,221.0,229.0,0.0,0.0,179900.0,41266200.0,1.0,224.0,235.0,221.0,229.0,179900.0,219.0,False
2025-11-26,48750.0,231.0,234.0,225.0,230.0,0.0,0.0,64300.0,14743800.0,1.0,231.0,234.0,225.0,230.0,64300.0,229.0,False
2025-11-27,48750.0,224.0,233.0,223.0,228.0,0.0,0.0,62100.0,14072300.0,1.0,224.0,233.0,223.0,228.0,62100.0,230.0,False
2025-11-28,48750.0,228.0,230.0,225.0,227.0,0.0,0.0,69900.0,15906700.0,1.0,228.0,230.0,225.0,227.0,69900.0,228.0,False
2025-12-01,48750.0,225.0,231.0,221.0,227.0,0.0,0.0,63600.0,14347900.0,1.0,225.0,231.0,221.0,227.0,63600.0,227.0,False
2025-12-02,48750.0,221.0,231.0,217.0,230.0,0.0,0.0,98700.0,21954100.0,1.0,221.0,231.0,217.0,230.0,98700.0,227.0,False
2025-12-03,48750.0,226.0,230.0,223.0,229.0,0.0,0.0,66300.0,14996000.0,1.0,226.0,230.0,223.0,229.0,66300.0,230.0,False
2025-12-04,48750.0,229.0,231.0,226.0,229.0,0.0,0.0,54200.0,12407100.0,1.0,229.0,231.0,226.0,229.0,54200.0,229.0,False
