Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,63470.0,235.0,235.0,230.0,235.0,0.0,0.0,28400.0,6596800.0,1.0,235.0,235.0,230.0,235.0,28400.0,,False
2025-08-27,63470.0,232.0,235.0,231.0,235.0,0.0,0.0,34400.0,7981800.0,1.0,232.0,235.0,231.0,235.0,34400.0,235.0,False
2025-08-28,63470.0,235.0,252.0,231.0,247.0,0.0,0.0,219100.0,52490000.0,1.0,235.0,252.0,231.0,247.0,219100.0,235.0,False
2025-08-29,63470.0,243.0,253.0,232.0,234.0,0.0,0.0,85100.0,20657000.0,1.0,243.0,253.0,232.0,234.0,85100.0,247.0,False
2025-09-01,63470.0,239.0,239.0,228.0,235.0,0.0,0.0,35000.0,8155100.0,1.0,239.0,239.0,228.0,235.0,35000.0,234.0,False
2025-09-02,63470.0,239.0,240.0,228.0,228.0,0.0,0.0,34200.0,8018100.0,1.0,239.0,240.0,228.0,228.0,34200.0,235.0,False
2025-09-03,63470.0,229.0,233.0,228.0,229.0,0.0,0.0,8600.0,1977300.0,1.0,229.0,233.0,228.0,229.0,8600.0,228.0,False
2025-09-04,63470.0,231.0,231.0,226.0,226.0,0.0,0.0,20600.0,4711900.0,1.0,231.0,231.0,226.0,226.0,20600.0,229.0,False
2025-09-05,63470.0,227.0,227.0,223.0,224.0,0.0,0.0,14800.0,3313600.0,1.0,227.0,227.0,223.0,224.0,14800.0,226.0,False
2025-09-08,63470.0,226.0,231.0,226.0,231.0,0.0,0.0,7800.0,1784200.0,1.0,226.0,231.0,226.0,231.0,7800.0,224.0,False
2025-09-09,63470.0,231.0,238.0,229.0,237.0,0.0,0.0,13200.0,3065600.0,1.0,231.0,238.0,229.0,237.0,13200.0,231.0,False
2025-09-10,63470.0,239.0,239.0,234.0,239.0,0.0,0.0,17500.0,4145200.0,1.0,239.0,239.0,234.0,239.0,17500.0,237.0,False
2025-09-11,63470.0,239.0,246.0,236.0,241.0,0.0,0.0,35400.0,8519500.0,1.0,239.0,246.0,236.0,241.0,35400.0,239.0,False
2025-09-12,63470.0,253.0,288.0,240.0,240.0,0.0,0.0,456600.0,118873200.0,1.0,253.0,288.0,240.0,240.0,456600.0,241.0,False
2025-09-16,63470.0,243.0,243.0,233.0,233.0,0.0,0.0,48300.0,11430400.0,1.0,243.0,243.0,233.0,233.0,48300.0,240.0,False
2025-09-17,63470.0,233.0,252.0,233.0,239.0,0.0,0.0,54800.0,13212500.0,1.0,233.0,252.0,233.0,239.0,54800.0,233.0,False
2025-09-18,63470.0,240.0,248.0,238.0,238.0,0.0,0.0,19700.0,4798900.0,1.0,240.0,248.0,238.0,238.0,19700.0,239.0,False
2025-09-19,63470.0,239.0,250.0,239.0,245.0,0.0,0.0,26500.0,6468700.0,1.0,239.0,250.0,239.0,245.0,26500.0,238.0,False
2025-09-22,63470.0,246.0,251.0,246.0,249.0,0.0,0.0,24200.0,6001600.0,1.0,246.0,251.0,246.0,249.0,24200.0,245.0,False
2025-09-24,63470.0,252.0,254.0,247.0,252.0,0.0,0.0,33700.0,8430900.0,1.0,252.0,254.0,247.0,252.0,33700.0,249.0,False
2025-09-25,63470.0,253.0,254.0,251.0,252.0,0.0,0.0,10100.0,2549800.0,1.0,253.0,254.0,251.0,252.0,10100.0,252.0,False
2025-09-26,63470.0,253.0,253.0,247.0,248.0,0.0,0.0,26400.0,6592900.0,1.0,253.0,253.0,247.0,248.0,26400.0,252.0,False
2025-09-29,63470.0,250.0,270.0,250.0,265.0,0.0,0.0,82300.0,21324300.0,1.0,250.0,270.0,250.0,265.0,82300.0,248.0,False
2025-09-30,63470.0,273.0,315.0,255.0,256.0,0.0,0.0,724200.0,205438500.0,1.0,273.0,315.0,255.0,256.0,724200.0,265.0,False
2025-10-01,63470.0,260.0,302.0,255.0,261.0,0.0,0.0,445000.0,122669600.0,1.0,260.0,302.0,255.0,261.0,445000.0,256.0,False
2025-10-02,63470.0,257.0,285.0,253.0,282.0,0.0,0.0,168200.0,45544200.0,1.0,257.0,285.0,253.0,282.0,168200.0,261.0,False
2025-10-03,63470.0,276.0,315.0,275.0,312.0,0.0,0.0,407000.0,121746500.0,1.0,276.0,315.0,275.0,312.0,407000.0,282.0,False
2025-10-06,63470.0,315.0,371.0,305.0,338.0,0.0,0.0,771600.0,257390100.0,1.0,315.0,371.0,305.0,338.0,771600.0,312.0,False
2025-10-07,63470.0,338.0,390.0,338.0,373.0,0.0,0.0,603400.0,223013900.0,1.0,338.0,390.0,338.0,373.0,603400.0,338.0,False
2025-10-08,63470.0,389.0,389.0,341.0,353.0,0.0,0.0,299900.0,108594800.0,1.0,389.0,389.0,341.0,353.0,299900.0,373.0,False
2025-10-09,63470.0,345.0,360.0,335.0,347.0,0.0,0.0,97100.0,33922700.0,1.0,345.0,360.0,335.0,347.0,97100.0,353.0,False
2025-10-10,63470.0,347.0,384.0,347.0,368.0,0.0,0.0,245900.0,91495200.0,1.0,347.0,384.0,347.0,368.0,245900.0,347.0,False
2025-10-14,63470.0,360.0,360.0,330.0,349.0,0.0,0.0,117900.0,40311800.0,1.0,360.0,360.0,330.0,349.0,117900.0,368.0,False
2025-10-15,63470.0,357.0,382.0,349.0,366.0,0.0,0.0,125500.0,46180600.0,1.0,357.0,382.0,349.0,366.0,125500.0,349.0,False
2025-10-16,63470.0,370.0,370.0,358.0,358.0,0.0,0.0,50700.0,18423300.0,1.0,370.0,370.0,358.0,358.0,50700.0,366.0,False
2025-10-17,63470.0,374.0,374.0,350.0,369.0,0.0,0.0,69000.0,24849600.0,1.0,374.0,374.0,350.0,369.0,69000.0,358.0,False
2025-10-20,63470.0,369.0,369.0,352.0,353.0,0.0,0.0,47500.0,16909300.0,1.0,369.0,369.0,352.0,353.0,47500.0,369.0,False
2025-10-21,63470.0,359.0,359.0,338.0,338.0,0.0,0.0,40800.0,14074100.0,1.0,359.0,359.0,338.0,338.0,40800.0,353.0,False
2025-10-22,63470.0,341.0,346.0,337.0,340.0,0.0,0.0,27800.0,9479900.0,1.0,341.0,346.0,337.0,340.0,27800.0,338.0,False
2025-10-23,63470.0,337.0,380.0,332.0,362.0,0.0,0.0,191700.0,68661000.0,1.0,337.0,380.0,332.0,362.0,191700.0,340.0,False
2025-10-24,63470.0,349.0,374.0,342.0,374.0,0.0,0.0,114900.0,41002900.0,1.0,349.0,374.0,342.0,374.0,114900.0,362.0,False
2025-10-27,63470.0,366.0,381.0,360.0,375.0,0.0,0.0,53900.0,20027700.0,1.0,366.0,381.0,360.0,375.0,53900.0,374.0,False
2025-10-28,63470.0,380.0,380.0,359.0,369.0,0.0,0.0,37900.0,13760100.0,1.0,380.0,380.0,359.0,369.0,37900.0,375.0,False
2025-10-29,63470.0,372.0,373.0,362.0,372.0,0.0,0.0,19600.0,7223200.0,1.0,372.0,373.0,362.0,372.0,19600.0,369.0,False
2025-10-30,63470.0,373.0,387.0,370.0,382.0,0.0,0.0,63100.0,23910000.0,1.0,373.0,387.0,370.0,382.0,63100.0,372.0,False
2025-10-31,63470.0,383.0,383.0,364.0,372.0,0.0,0.0,28200.0,10461800.0,1.0,383.0,383.0,364.0,372.0,28200.0,382.0,False
2025-11-04,63470.0,374.0,375.0,369.0,374.0,0.0,0.0,13100.0,4878800.0,1.0,374.0,375.0,369.0,374.0,13100.0,372.0,False
2025-11-05,63470.0,372.0,372.0,361.0,371.0,0.0,0.0,13900.0,5091100.0,1.0,372.0,372.0,361.0,371.0,13900.0,374.0,False
2025-11-06,63470.0,375.0,375.0,363.0,363.0,0.0,0.0,12500.0,4597900.0,1.0,375.0,375.0,363.0,363.0,12500.0,371.0,False
2025-11-07,63470.0,367.0,369.0,343.0,366.0,0.0,0.0,19400.0,7054800.0,1.0,367.0,369.0,343.0,366.0,19400.0,363.0,False
2025-11-10,63470.0,374.0,374.0,370.0,370.0,0.0,0.0,8600.0,3203200.0,1.0,374.0,374.0,370.0,370.0,8600.0,366.0,False
2025-11-11,63470.0,374.0,378.0,369.0,376.0,0.0,0.0,18700.0,7012300.0,1.0,374.0,378.0,369.0,376.0,18700.0,370.0,False
2025-11-12,63470.0,378.0,378.0,355.0,361.0,0.0,0.0,30300.0,11038000.0,1.0,378.0,378.0,355.0,361.0,30300.0,376.0,False
2025-11-13,63470.0,366.0,369.0,349.0,359.0,0.0,0.0,48500.0,17359500.0,1.0,366.0,369.0,349.0,359.0,48500.0,361.0,False
2025-11-14,63470.0,375.0,375.0,364.0,374.0,0.0,0.0,18200.0,6737100.0,1.0,375.0,375.0,364.0,374.0,18200.0,359.0,False
2025-11-17,63470.0,374.0,409.0,373.0,404.0,0.0,0.0,166300.0,64932100.0,1.0,374.0,409.0,373.0,404.0,166300.0,374.0,False
2025-11-18,63470.0,402.0,402.0,349.0,349.0,0.0,0.0,127200.0,47030700.0,1.0,402.0,402.0,349.0,349.0,127200.0,404.0,False
2025-11-19,63470.0,347.0,347.0,295.0,327.0,0.0,0.0,255300.0,81953300.0,1.0,347.0,347.0,295.0,327.0,255300.0,349.0,False
2025-11-20,63470.0,325.0,325.0,299.0,309.0,0.0,0.0,70300.0,21535000.0,1.0,325.0,325.0,299.0,309.0,70300.0,327.0,False
2025-11-21,63470.0,306.0,306.0,262.0,262.0,0.0,0.0,139900.0,38986200.0,1.0,306.0,306.0,262.0,262.0,139900.0,309.0,False
2025-11-25,63470.0,260.0,267.0,245.0,251.0,0.0,0.0,155700.0,39663400.0,1.0,260.0,267.0,245.0,251.0,155700.0,262.0,False
2025-11-26,63470.0,249.0,282.0,236.0,266.0,0.0,0.0,312600.0,79198500.0,1.0,249.0,282.0,236.0,266.0,312600.0,251.0,False
2025-11-27,63470.0,269.0,316.0,258.0,309.0,0.0,0.0,289800.0,86781200.0,1.0,269.0,316.0,258.0,309.0,289800.0,266.0,False
2025-11-28,63470.0,293.0,327.0,291.0,320.0,0.0,0.0,158200.0,49395800.0,1.0,293.0,327.0,291.0,320.0,158200.0,309.0,False
2025-12-01,63470.0,323.0,327.0,309.0,318.0,0.0,0.0,34700.0,11023500.0,1.0,323.0,327.0,309.0,318.0,34700.0,320.0,False
2025-12-02,63470.0,321.0,342.0,311.0,329.0,0.0,0.0,75900.0,25116900.0,1.0,321.0,342.0,311.0,329.0,75900.0,318.0,False
2025-12-03,63470.0,332.0,333.0,326.0,329.0,0.0,0.0,18500.0,6076400.0,1.0,332.0,333.0,326.0,329.0,18500.0,329.0,False
2025-12-04,63470.0,335.0,339.0,291.0,330.0,0.0,0.0,183700.0,58355600.0,1.0,335.0,339.0,291.0,330.0,183700.0,329.0,False
2025-12-05,63470.0,328.0,328.0,290.0,301.0,0.0,0.0,111200.0,33473400.0,1.0,328.0,328.0,290.0,301.0,111200.0,330.0,False
2025-12-08,63470.0,299.0,315.0,275.0,315.0,0.0,0.0,46700.0,14120300.0,1.0,299.0,315.0,275.0,315.0,46700.0,301.0,False
2025-12-09,63470.0,315.0,332.0,313.0,330.0,0.0,0.0,58200.0,18916700.0,1.0,315.0,332.0,313.0,330.0,58200.0,315.0,False
2025-12-10,63470.0,329.0,339.0,321.0,323.0,0.0,0.0,66700.0,21941900.0,1.0,329.0,339.0,321.0,323.0,66700.0,330.0,False
2025-12-11,63470.0,328.0,328.0,309.0,315.0,0.0,0.0,46600.0,14597500.0,1.0,328.0,328.0,309.0,315.0,46600.0,323.0,False
2025-12-12,63470.0,318.0,338.0,315.0,329.0,0.0,0.0,65700.0,21621900.0,1.0,318.0,338.0,315.0,329.0,65700.0,315.0,False
2025-12-15,63470.0,349.0,349.0,326.0,334.0,0.0,0.0,46500.0,15669300.0,1.0,349.0,349.0,326.0,334.0,46500.0,329.0,False
2025-12-16,63470.0,340.0,348.0,322.0,322.0,0.0,0.0,72800.0,24445700.0,1.0,340.0,348.0,322.0,322.0,72800.0,334.0,False
2025-12-17,63470.0,330.0,333.0,320.0,326.0,0.0,0.0,30800.0,10011300.0,1.0,330.0,333.0,320.0,326.0,30800.0,322.0,False
2025-12-18,63470.0,327.0,361.0,318.0,354.0,0.0,0.0,183800.0,63848900.0,1.0,327.0,361.0,318.0,354.0,183800.0,326.0,False
2025-12-19,63470.0,354.0,388.0,341.0,388.0,0.0,0.0,124100.0,45206200.0,1.0,354.0,388.0,341.0,388.0,124100.0,354.0,False
2025-12-22,63470.0,405.0,409.0,381.0,395.0,0.0,0.0,152900.0,60808500.0,1.0,405.0,409.0,381.0,395.0,152900.0,388.0,False
2025-12-23,63470.0,390.0,395.0,368.0,381.0,0.0,0.0,81500.0,31020000.0,1.0,390.0,395.0,368.0,381.0,81500.0,395.0,False
2025-12-24,63470.0,389.0,389.0,351.0,360.0,0.0,0.0,168500.0,60976400.0,1.0,389.0,389.0,351.0,360.0,168500.0,381.0,False
2025-12-25,63470.0,352.0,387.0,344.0,366.0,0.0,0.0,98900.0,35703800.0,1.0,352.0,387.0,344.0,366.0,98900.0,360.0,False
2025-12-26,63470.0,366.0,366.0,325.0,331.0,0.0,0.0,95400.0,31988300.0,1.0,366.0,366.0,325.0,331.0,95400.0,366.0,False
2025-12-29,63470.0,331.0,382.0,320.0,369.0,0.0,0.0,217200.0,76893000.0,1.0,331.0,382.0,320.0,369.0,217200.0,331.0,False
2025-12-30,63470.0,353.0,363.0,344.0,353.0,0.0,0.0,125400.0,44273400.0,1.0,353.0,363.0,344.0,353.0,125400.0,369.0,False
2026-01-05,63470.0,347.0,347.0,328.0,328.0,0.0,0.0,53600.0,17943300.0,1.0,347.0,347.0,328.0,328.0,53600.0,353.0,False
2026-01-06,63470.0,322.0,333.0,322.0,325.0,0.0,0.0,38400.0,12533300.0,1.0,322.0,333.0,322.0,325.0,38400.0,328.0,False
2026-01-07,63470.0,329.0,331.0,321.0,330.0,0.0,0.0,26000.0,8458000.0,1.0,329.0,331.0,321.0,330.0,26000.0,325.0,False
2026-01-08,63470.0,330.0,342.0,328.0,330.0,0.0,0.0,52800.0,17650300.0,1.0,330.0,342.0,328.0,330.0,52800.0,330.0,False
