Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close
2025-08-27,191A0,,,,,0,0,,,1.0,,,,,,
2025-08-28,191A0,,,,,0,0,,,1.0,,,,,,
2025-08-29,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-01,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-02,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-03,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-04,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-05,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-08,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-09,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-10,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-11,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-12,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-16,191A0,1897.0,1897.0,1897.0,1897.0,0,0,10000.0,18970000.0,1.0,1897.0,1897.0,1897.0,1897.0,10000.0,
2025-09-17,191A0,,,,,0,0,,,1.0,,,,,,1897.0
2025-09-18,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-19,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-22,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-24,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-25,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-26,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-29,191A0,,,,,0,0,,,1.0,,,,,,
2025-09-30,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-01,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-02,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-03,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-06,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-07,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-08,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-09,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-10,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-14,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-15,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-16,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-17,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-20,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-21,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-22,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-23,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-24,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-27,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-28,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-29,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-30,191A0,,,,,0,0,,,1.0,,,,,,
2025-10-31,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-04,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-05,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-06,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-07,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-10,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-11,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-12,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-13,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-14,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-17,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-18,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-19,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-20,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-21,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-25,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-26,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-27,191A0,,,,,0,0,,,1.0,,,,,,
2025-11-28,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-01,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-02,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-03,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-04,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-05,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-08,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-09,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-10,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-11,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-12,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-15,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-16,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-17,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-18,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-19,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-22,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-23,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-24,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-25,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-26,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-29,191A0,,,,,0,0,,,1.0,,,,,,
2025-12-30,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-05,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-06,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-07,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-08,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-09,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-13,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-14,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-15,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-16,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-19,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-20,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-21,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-22,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-23,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-26,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-27,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-28,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-29,191A0,,,,,0,0,,,1.0,,,,,,
2026-01-30,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-02,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-03,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-04,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-05,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-06,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-09,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-10,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-12,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-13,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-16,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-17,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-18,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-19,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-20,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-24,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-25,191A0,,,,,0,0,,,1.0,,,,,,
2026-02-26,191A0,,,,,0,0,,,1.0,,,,,,
