Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,194A0,911.0,943.0,903.0,938.0,0.0,0.0,21800.0,20132700.0,1.0,911.0,943.0,903.0,938.0,21800.0,,False
2025-08-27,194A0,939.0,945.0,910.0,930.0,0.0,0.0,31500.0,29346100.0,1.0,939.0,945.0,910.0,930.0,31500.0,938.0,False
2025-08-28,194A0,930.0,945.0,903.0,925.0,0.0,0.0,31900.0,29328900.0,1.0,930.0,945.0,903.0,925.0,31900.0,930.0,False
2025-08-29,194A0,930.0,952.0,928.0,949.0,0.0,0.0,18700.0,17613700.0,1.0,930.0,952.0,928.0,949.0,18700.0,925.0,False
2025-09-01,194A0,948.0,949.0,932.0,932.0,0.0,0.0,8900.0,8402400.0,1.0,948.0,949.0,932.0,932.0,8900.0,949.0,False
2025-09-02,194A0,933.0,950.0,924.0,931.0,0.0,0.0,18400.0,17206700.0,1.0,933.0,950.0,924.0,931.0,18400.0,932.0,False
2025-09-03,194A0,929.0,939.0,905.0,909.0,0.0,0.0,21600.0,19889200.0,1.0,929.0,939.0,905.0,909.0,21600.0,931.0,False
2025-09-04,194A0,909.0,918.0,888.0,899.0,0.0,0.0,22700.0,20431200.0,1.0,909.0,918.0,888.0,899.0,22700.0,909.0,False
2025-09-05,194A0,902.0,944.0,902.0,930.0,0.0,0.0,15300.0,14174900.0,1.0,902.0,944.0,902.0,930.0,15300.0,899.0,False
2025-09-08,194A0,945.0,945.0,914.0,927.0,0.0,0.0,10300.0,9546500.0,1.0,945.0,945.0,914.0,927.0,10300.0,930.0,False
2025-09-09,194A0,930.0,932.0,908.0,914.0,0.0,0.0,6700.0,6151800.0,1.0,930.0,932.0,908.0,914.0,6700.0,927.0,False
2025-09-10,194A0,911.0,915.0,904.0,909.0,0.0,0.0,13000.0,11815400.0,1.0,911.0,915.0,904.0,909.0,13000.0,914.0,False
2025-09-11,194A0,907.0,916.0,899.0,899.0,0.0,0.0,10500.0,9477100.0,1.0,907.0,916.0,899.0,899.0,10500.0,909.0,False
2025-09-12,194A0,909.0,909.0,894.0,905.0,0.0,0.0,7600.0,6850900.0,1.0,909.0,909.0,894.0,905.0,7600.0,899.0,False
2025-09-16,194A0,920.0,931.0,895.0,920.0,0.0,0.0,17500.0,16026700.0,1.0,920.0,931.0,895.0,920.0,17500.0,905.0,False
2025-09-17,194A0,920.0,946.0,911.0,936.0,0.0,0.0,33100.0,30766800.0,1.0,920.0,946.0,911.0,936.0,33100.0,920.0,False
2025-09-18,194A0,943.0,972.0,943.0,968.0,0.0,0.0,43000.0,41252800.0,1.0,943.0,972.0,943.0,968.0,43000.0,936.0,False
2025-09-19,194A0,972.0,1031.0,970.0,1031.0,0.0,0.0,74100.0,74337100.0,1.0,972.0,1031.0,970.0,1031.0,74100.0,968.0,False
2025-09-22,194A0,1057.0,1064.0,1008.0,1022.0,0.0,0.0,29800.0,30690000.0,1.0,1057.0,1064.0,1008.0,1022.0,29800.0,1031.0,False
2025-09-24,194A0,1023.0,1099.0,980.0,1097.0,0.0,0.0,66300.0,69175000.0,1.0,1023.0,1099.0,980.0,1097.0,66300.0,1022.0,False
2025-09-25,194A0,1100.0,1100.0,1050.0,1050.0,0.0,0.0,26100.0,27912500.0,1.0,1100.0,1100.0,1050.0,1050.0,26100.0,1097.0,False
2025-09-26,194A0,1068.0,1068.0,1025.0,1039.0,0.0,0.0,19200.0,19956200.0,1.0,1068.0,1068.0,1025.0,1039.0,19200.0,1050.0,False
2025-09-29,194A0,1045.0,1116.0,1045.0,1101.0,0.0,0.0,33600.0,36499100.0,1.0,1045.0,1116.0,1045.0,1101.0,33600.0,1039.0,False
2025-09-30,194A0,1083.0,1105.0,1064.0,1099.0,0.0,0.0,21400.0,23257100.0,1.0,1083.0,1105.0,1064.0,1099.0,21400.0,1101.0,False
2025-10-01,194A0,1099.0,1099.0,1038.0,1051.0,0.0,0.0,27900.0,29647200.0,1.0,1099.0,1099.0,1038.0,1051.0,27900.0,1099.0,False
2025-10-02,194A0,1046.0,1102.0,1045.0,1074.0,0.0,0.0,50200.0,54610700.0,1.0,1046.0,1102.0,1045.0,1074.0,50200.0,1051.0,False
2025-10-03,194A0,1068.0,1144.0,1063.0,1143.0,0.0,0.0,56700.0,62573800.0,1.0,1068.0,1144.0,1063.0,1143.0,56700.0,1074.0,False
2025-10-06,194A0,1198.0,1198.0,1078.0,1172.0,0.0,0.0,137100.0,155898000.0,1.0,1198.0,1198.0,1078.0,1172.0,137100.0,1143.0,False
2025-10-07,194A0,1172.0,1172.0,1056.0,1085.0,0.0,0.0,107000.0,117093500.0,1.0,1172.0,1172.0,1056.0,1085.0,107000.0,1172.0,False
2025-10-08,194A0,1086.0,1148.0,1086.0,1123.0,0.0,0.0,57200.0,63934600.0,1.0,1086.0,1148.0,1086.0,1123.0,57200.0,1085.0,False
2025-10-09,194A0,1137.0,1153.0,1093.0,1098.0,0.0,0.0,54200.0,60887300.0,1.0,1137.0,1153.0,1093.0,1098.0,54200.0,1123.0,False
