Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,98160.0,275.0,281.0,275.0,277.0,0.0,0.0,16600.0,4615000.0,1.0,275.0,281.0,275.0,277.0,16600.0,,False
2025-08-27,98160.0,277.0,277.0,275.0,275.0,0.0,0.0,2200.0,608400.0,1.0,277.0,277.0,275.0,275.0,2200.0,277.0,False
2025-08-28,98160.0,274.0,277.0,273.0,277.0,0.0,0.0,6100.0,1675100.0,1.0,274.0,277.0,273.0,277.0,6100.0,275.0,False
2025-08-29,98160.0,275.0,280.0,275.0,279.0,0.0,0.0,5200.0,1446300.0,1.0,275.0,280.0,275.0,279.0,5200.0,277.0,False
2025-09-01,98160.0,279.0,279.0,275.0,275.0,0.0,0.0,4000.0,1103600.0,1.0,279.0,279.0,275.0,275.0,4000.0,279.0,False
2025-09-02,98160.0,276.0,276.0,273.0,273.0,0.0,0.0,9300.0,2555900.0,1.0,276.0,276.0,273.0,273.0,9300.0,275.0,False
2025-09-03,98160.0,273.0,273.0,273.0,273.0,0.0,0.0,600.0,163800.0,1.0,273.0,273.0,273.0,273.0,600.0,273.0,False
2025-09-04,98160.0,272.0,272.0,270.0,270.0,0.0,0.0,5100.0,1383200.0,1.0,272.0,272.0,270.0,270.0,5100.0,273.0,False
2025-09-05,98160.0,270.0,271.0,267.0,267.0,0.0,0.0,14900.0,4017900.0,1.0,270.0,271.0,267.0,267.0,14900.0,270.0,False
2025-09-08,98160.0,267.0,270.0,267.0,269.0,0.0,0.0,7200.0,1929600.0,1.0,267.0,270.0,267.0,269.0,7200.0,267.0,False
2025-09-09,98160.0,269.0,269.0,262.0,263.0,0.0,0.0,16800.0,4451900.0,1.0,269.0,269.0,262.0,263.0,16800.0,269.0,False
2025-09-10,98160.0,265.0,268.0,264.0,268.0,0.0,0.0,2200.0,586800.0,1.0,265.0,268.0,264.0,268.0,2200.0,263.0,False
2025-09-11,98160.0,271.0,274.0,267.0,269.0,0.0,0.0,5600.0,1514100.0,1.0,271.0,274.0,267.0,269.0,5600.0,268.0,False
2025-09-12,98160.0,274.0,274.0,270.0,270.0,0.0,0.0,20500.0,5611200.0,1.0,274.0,274.0,270.0,270.0,20500.0,269.0,False
2025-09-16,98160.0,277.0,277.0,268.0,274.0,0.0,0.0,17600.0,4790300.0,1.0,277.0,277.0,268.0,274.0,17600.0,270.0,False
