Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close
2025-08-27,90010.0,2669.5,2692.5,2652.0,2686.0,0.0,0.0,462400.0,1239521100.0,1.0,2669.5,2692.5,2652.0,2686.0,462400.0,
2025-08-28,90010.0,2686.0,2714.5,2683.0,2711.5,0.0,0.0,473800.0,1281254700.0,1.0,2686.0,2714.5,2683.0,2711.5,473800.0,2686.0
2025-08-29,90010.0,2705.0,2705.0,2675.5,2679.0,0.0,0.0,458600.0,1230750650.0,1.0,2705.0,2705.0,2675.5,2679.0,458600.0,2711.5
2025-09-01,90010.0,2680.0,2737.5,2680.0,2737.5,0.0,0.0,526600.0,1433739650.0,1.0,2680.0,2737.5,2680.0,2737.5,526600.0,2679.0
2025-09-02,90010.0,2744.0,2768.0,2727.0,2761.0,0.0,0.0,598600.0,1646715700.0,1.0,2744.0,2768.0,2727.0,2761.0,598600.0,2737.5
2025-09-03,90010.0,2761.0,2774.0,2752.5,2759.0,0.0,0.0,833000.0,2302337850.0,1.0,2761.0,2774.0,2752.5,2759.0,833000.0,2761.0
2025-09-04,90010.0,2763.0,2770.0,2739.0,2754.5,0.0,0.0,477300.0,1315355250.0,1.0,2763.0,2770.0,2739.0,2754.5,477300.0,2759.0
2025-09-05,90010.0,2783.0,2786.0,2753.5,2762.5,0.0,0.0,560300.0,1550279350.0,1.0,2783.0,2786.0,2753.5,2762.5,560300.0,2754.5
2025-09-08,90010.0,2763.0,2787.0,2759.0,2780.0,0.0,0.0,525000.0,1457517750.0,1.0,2763.0,2787.0,2759.0,2780.0,525000.0,2762.5
2025-09-09,90010.0,2780.0,2797.0,2767.0,2783.0,0.0,0.0,447200.0,1244290450.0,1.0,2780.0,2797.0,2767.0,2783.0,447200.0,2780.0
2025-09-10,90010.0,2770.0,2783.0,2755.5,2761.5,0.0,0.0,421100.0,1163149050.0,1.0,2770.0,2783.0,2755.5,2761.5,421100.0,2783.0
2025-09-11,90010.0,2745.0,2752.0,2716.0,2734.0,0.0,0.0,451800.0,1234783800.0,1.0,2745.0,2752.0,2716.0,2734.0,451800.0,2761.5
2025-09-12,90010.0,2741.0,2747.0,2716.0,2718.0,0.0,0.0,471400.0,1286845150.0,1.0,2741.0,2747.0,2716.0,2718.0,471400.0,2734.0
2025-09-16,90010.0,2722.0,2753.5,2717.5,2738.0,0.0,0.0,346700.0,948764750.0,1.0,2722.0,2753.5,2717.5,2738.0,346700.0,2718.0
2025-09-17,90010.0,2723.5,2744.5,2716.0,2738.5,0.0,0.0,266800.0,729402350.0,1.0,2723.5,2744.5,2716.0,2738.5,266800.0,2738.0
2025-09-18,90010.0,2738.5,2742.5,2717.0,2721.5,0.0,0.0,335700.0,915610550.0,1.0,2738.5,2742.5,2717.0,2721.5,335700.0,2738.5
2025-09-19,90010.0,2710.0,2732.0,2688.5,2698.5,0.0,0.0,895600.0,2421045000.0,1.0,2710.0,2732.0,2688.5,2698.5,895600.0,2721.5
2025-09-22,90010.0,2690.0,2720.0,2686.5,2711.5,0.0,0.0,509400.0,1377352600.0,1.0,2690.0,2720.0,2686.5,2711.5,509400.0,2698.5
2025-09-24,90010.0,2723.0,2744.0,2706.0,2717.5,0.0,0.0,868700.0,2361818250.0,1.0,2723.0,2744.0,2706.0,2717.5,868700.0,2711.5
2025-09-25,90010.0,2726.0,2744.5,2723.0,2739.5,0.0,0.0,1346900.0,3678510300.0,1.0,2726.0,2744.5,2723.0,2739.5,1346900.0,2717.5
2025-09-26,90010.0,2747.0,2778.0,2742.0,2760.0,0.0,0.0,2549200.0,7028588600.0,1.0,2747.0,2778.0,2742.0,2760.0,2549200.0,2739.5
2025-09-29,90010.0,2719.5,2732.5,2677.5,2678.0,0.0,0.0,1069600.0,2894232950.0,1.0,2719.5,2732.5,2677.5,2678.0,1069600.0,2760.0
2025-09-30,90010.0,2692.5,2694.5,2641.0,2641.0,0.0,0.0,488700.0,1295287900.0,1.0,2692.5,2694.5,2641.0,2641.0,488700.0,2678.0
2025-10-01,90010.0,2630.0,2640.5,2606.0,2638.5,0.0,0.0,531300.0,1396256500.0,1.0,2630.0,2640.5,2606.0,2638.5,531300.0,2641.0
2025-10-02,90010.0,2620.0,2629.5,2585.5,2609.5,0.0,0.0,778000.0,2025189450.0,1.0,2620.0,2629.5,2585.5,2609.5,778000.0,2638.5
2025-10-03,90010.0,2600.0,2631.0,2600.0,2621.0,0.0,0.0,308400.0,808487700.0,1.0,2600.0,2631.0,2600.0,2621.0,308400.0,2609.5
2025-10-06,90010.0,2671.0,2678.0,2638.0,2647.5,0.0,0.0,472300.0,1252759750.0,1.0,2671.0,2678.0,2638.0,2647.5,472300.0,2621.0
2025-10-07,90010.0,2641.0,2649.0,2624.0,2638.0,0.0,0.0,508500.0,1342879700.0,1.0,2641.0,2649.0,2624.0,2638.0,508500.0,2647.5
2025-10-08,90010.0,2625.0,2640.0,2550.5,2550.5,0.0,0.0,1101200.0,2847733950.0,1.0,2625.0,2640.0,2550.5,2550.5,1101200.0,2638.0
2025-10-09,90010.0,2551.0,2560.0,2532.0,2539.5,0.0,0.0,819800.0,2084422500.0,1.0,2551.0,2560.0,2532.0,2539.5,819800.0,2550.5
2025-10-10,90010.0,2524.0,2540.5,2510.0,2529.0,0.0,0.0,748600.0,1889891550.0,1.0,2524.0,2540.5,2510.0,2529.0,748600.0,2539.5
2025-10-14,90010.0,2500.0,2525.0,2489.0,2515.0,0.0,0.0,814900.0,2043136150.0,1.0,2500.0,2525.0,2489.0,2515.0,814900.0,2529.0
2025-10-15,90010.0,2525.5,2539.5,2502.0,2513.0,0.0,0.0,632500.0,1591200900.0,1.0,2525.5,2539.5,2502.0,2513.0,632500.0,2515.0
2025-10-16,90010.0,2512.5,2529.0,2508.0,2520.5,0.0,0.0,544300.0,1370737100.0,1.0,2512.5,2529.0,2508.0,2520.5,544300.0,2513.0
2025-10-17,90010.0,2527.0,2534.5,2518.0,2534.5,0.0,0.0,432600.0,1093801750.0,1.0,2527.0,2534.5,2518.0,2534.5,432600.0,2520.5
2025-10-20,90010.0,2557.0,2559.0,2539.5,2542.0,0.0,0.0,350400.0,892363800.0,1.0,2557.0,2559.0,2539.5,2542.0,350400.0,2534.5
2025-10-21,90010.0,2542.0,2564.0,2540.5,2547.5,0.0,0.0,505700.0,1290857600.0,1.0,2542.0,2564.0,2540.5,2547.5,505700.0,2542.0
2025-10-22,90010.0,2550.0,2566.0,2550.0,2566.0,0.0,0.0,469900.0,1202822800.0,1.0,2550.0,2566.0,2550.0,2566.0,469900.0,2547.5
2025-10-23,90010.0,2577.0,2593.0,2569.5,2580.5,0.0,0.0,512900.0,1324216150.0,1.0,2577.0,2593.0,2569.5,2580.5,512900.0,2566.0
2025-10-24,90010.0,2564.5,2572.5,2558.0,2567.5,0.0,0.0,370900.0,951748700.0,1.0,2564.5,2572.5,2558.0,2567.5,370900.0,2580.5
2025-10-27,90010.0,2567.5,2589.0,2560.5,2573.0,0.0,0.0,453800.0,1169108850.0,1.0,2567.5,2589.0,2560.5,2573.0,453800.0,2567.5
2025-10-28,90010.0,2569.0,2569.0,2535.0,2541.0,0.0,0.0,565800.0,1441255450.0,1.0,2569.0,2569.0,2535.0,2541.0,565800.0,2573.0
2025-10-29,90010.0,2531.0,2531.5,2487.0,2493.0,0.0,0.0,939000.0,2346380450.0,1.0,2531.0,2531.5,2487.0,2493.0,939000.0,2541.0
2025-10-30,90010.0,2487.0,2493.5,2475.0,2487.5,0.0,0.0,719700.0,1789229350.0,1.0,2487.0,2493.5,2475.0,2487.5,719700.0,2493.0
2025-10-31,90010.0,2494.0,2505.5,2483.5,2483.5,0.0,0.0,519800.0,1295479400.0,1.0,2494.0,2505.5,2483.5,2483.5,519800.0,2487.5
2025-11-04,90010.0,2485.0,2507.0,2466.0,2497.0,0.0,0.0,749400.0,1866975750.0,1.0,2485.0,2507.0,2466.0,2497.0,749400.0,2483.5
2025-11-05,90010.0,2510.0,2523.5,2490.5,2493.5,0.0,0.0,646200.0,1616187750.0,1.0,2510.0,2523.5,2490.5,2493.5,646200.0,2497.0
2025-11-06,90010.0,2480.0,2516.0,2462.5,2492.0,0.0,0.0,743900.0,1852126200.0,1.0,2480.0,2516.0,2462.5,2492.0,743900.0,2493.5
2025-11-07,90010.0,2500.0,2517.0,2487.0,2512.0,0.0,0.0,458400.0,1148167000.0,1.0,2500.0,2517.0,2487.0,2512.0,458400.0,2492.0
2025-11-10,90010.0,2535.0,2537.5,2514.5,2535.5,0.0,0.0,440900.0,1115741250.0,1.0,2535.0,2537.5,2514.5,2535.5,440900.0,2512.0
2025-11-11,90010.0,2515.5,2537.0,2515.0,2523.0,0.0,0.0,367800.0,928167000.0,1.0,2515.5,2537.0,2515.0,2523.0,367800.0,2535.5
2025-11-12,90010.0,2535.0,2556.0,2514.0,2517.0,0.0,0.0,657600.0,1663754650.0,1.0,2535.0,2556.0,2514.0,2517.0,657600.0,2523.0
2025-11-13,90010.0,2535.5,2536.0,2513.0,2522.5,0.0,0.0,333100.0,840408200.0,1.0,2535.5,2536.0,2513.0,2522.5,333100.0,2517.0
2025-11-14,90010.0,2535.0,2549.0,2525.0,2547.0,0.0,0.0,524100.0,1331721500.0,1.0,2535.0,2549.0,2525.0,2547.0,524100.0,2522.5
2025-11-17,90010.0,2532.0,2540.0,2502.5,2512.5,0.0,0.0,520300.0,1308276950.0,1.0,2532.0,2540.0,2502.5,2512.5,520300.0,2547.0
2025-11-18,90010.0,2512.5,2526.0,2498.0,2501.0,0.0,0.0,574700.0,1440297450.0,1.0,2512.5,2526.0,2498.0,2501.0,574700.0,2512.5
2025-11-19,90010.0,2514.0,2528.5,2509.5,2511.0,0.0,0.0,673200.0,1693271800.0,1.0,2514.0,2528.5,2509.5,2511.0,673200.0,2501.0
2025-11-20,90010.0,2516.0,2549.0,2516.0,2540.5,0.0,0.0,620300.0,1574478300.0,1.0,2516.0,2549.0,2516.0,2540.5,620300.0,2511.0
2025-11-21,90010.0,2549.5,2599.0,2548.5,2597.0,0.0,0.0,909900.0,2353139150.0,1.0,2549.5,2599.0,2548.5,2597.0,909900.0,2540.5
2025-11-25,90010.0,2601.0,2614.5,2587.0,2614.5,0.0,0.0,472300.0,1231161000.0,1.0,2601.0,2614.5,2587.0,2614.5,472300.0,2597.0
2025-11-26,90010.0,2620.0,2647.5,2620.0,2647.5,0.0,0.0,449900.0,1187054100.0,1.0,2620.0,2647.5,2620.0,2647.5,449900.0,2614.5
2025-11-27,90010.0,2643.0,2647.5,2609.5,2623.0,0.0,0.0,423700.0,1112816250.0,1.0,2643.0,2647.5,2609.5,2623.0,423700.0,2647.5
2025-11-28,90010.0,2603.5,2629.0,2603.5,2626.5,0.0,0.0,363500.0,953059650.0,1.0,2603.5,2629.0,2603.5,2626.5,363500.0,2623.0
2025-12-01,90010.0,2612.5,2633.0,2607.0,2609.0,0.0,0.0,435700.0,1139077750.0,1.0,2612.5,2633.0,2607.0,2609.0,435700.0,2626.5
2025-12-02,90010.0,2609.0,2634.0,2602.5,2628.5,0.0,0.0,344200.0,903233100.0,1.0,2609.0,2634.0,2602.5,2628.5,344200.0,2609.0
2025-12-03,90010.0,2620.0,2620.5,2590.0,2599.5,0.0,0.0,499600.0,1299315400.0,1.0,2620.0,2620.5,2590.0,2599.5,499600.0,2628.5
2025-12-04,90010.0,2595.0,2622.0,2588.0,2618.5,0.0,0.0,497000.0,1296465400.0,1.0,2595.0,2622.0,2588.0,2618.5,497000.0,2599.5
2025-12-05,90010.0,2605.0,2613.5,2543.5,2543.5,0.0,0.0,715900.0,1834271000.0,1.0,2605.0,2613.5,2543.5,2543.5,715900.0,2618.5
2025-12-08,90010.0,2562.0,2574.5,2543.0,2571.5,0.0,0.0,604000.0,1548783750.0,1.0,2562.0,2574.5,2543.0,2571.5,604000.0,2543.5
2025-12-09,90010.0,2560.0,2570.0,2543.0,2559.0,0.0,0.0,596300.0,1523324000.0,1.0,2560.0,2570.0,2543.0,2559.0,596300.0,2571.5
2025-12-10,90010.0,2564.5,2580.0,2557.5,2569.0,0.0,0.0,390100.0,1002589300.0,1.0,2564.5,2580.0,2557.5,2569.0,390100.0,2559.0
2025-12-11,90010.0,2581.5,2583.0,2545.0,2545.0,0.0,0.0,369100.0,943968950.0,1.0,2581.5,2583.0,2545.0,2545.0,369100.0,2569.0
2025-12-12,90010.0,2553.0,2567.0,2548.0,2560.0,0.0,0.0,543600.0,1390666350.0,1.0,2553.0,2567.0,2548.0,2560.0,543600.0,2545.0
2025-12-15,90010.0,2575.0,2589.5,2569.0,2587.0,0.0,0.0,470500.0,1214897050.0,1.0,2575.0,2589.5,2569.0,2587.0,470500.0,2560.0
2025-12-16,90010.0,2590.0,2608.5,2574.0,2587.5,0.0,0.0,511200.0,1325057600.0,1.0,2590.0,2608.5,2574.0,2587.5,511200.0,2587.0
2025-12-17,90010.0,2588.0,2592.5,2550.5,2568.5,0.0,0.0,514800.0,1321213900.0,1.0,2588.0,2592.5,2550.5,2568.5,514800.0,2587.5
2025-12-18,90010.0,2585.0,2623.5,2580.0,2618.0,0.0,0.0,613200.0,1599719900.0,1.0,2585.0,2623.5,2580.0,2618.0,613200.0,2568.5
2025-12-19,90010.0,2609.0,2614.5,2590.5,2595.5,0.0,0.0,697500.0,1813141850.0,1.0,2609.0,2614.5,2590.5,2595.5,697500.0,2618.0
2025-12-22,90010.0,2595.0,2599.0,2576.0,2577.5,0.0,0.0,439400.0,1134841200.0,1.0,2595.0,2599.0,2576.0,2577.5,439400.0,2595.5
2025-12-23,90010.0,2576.0,2613.0,2576.0,2610.0,0.0,0.0,459300.0,1195984250.0,1.0,2576.0,2613.0,2576.0,2610.0,459300.0,2577.5
2025-12-24,90010.0,2610.0,2627.5,2600.5,2626.0,0.0,0.0,436100.0,1143148100.0,1.0,2610.0,2627.5,2600.5,2626.0,436100.0,2610.0
2025-12-25,90010.0,2631.0,2658.0,2629.5,2641.0,0.0,0.0,296700.0,783375500.0,1.0,2631.0,2658.0,2629.5,2641.0,296700.0,2626.0
