Date,Code,Open,High,Low,Close,UL,LL,Volume,Va,AdjFactor,AdjO,AdjH,AdjL,AdjC,AdjVo,prev_close,stop_high
2025-08-26,98200,3290.0,3290.0,3290.0,3290.0,0,0,200.0,658000.0,1.0,3290.0,3290.0,3290.0,3290.0,200.0,,False
2025-08-27,98200,3285.0,3315.0,3280.0,3315.0,0,0,1900.0,6261000.0,1.0,3285.0,3315.0,3280.0,3315.0,1900.0,3290.0,False
2025-08-28,98200,3305.0,3305.0,3230.0,3230.0,0,0,600.0,1966500.0,1.0,3305.0,3305.0,3230.0,3230.0,600.0,3315.0,False
2025-08-29,98200,3220.0,3220.0,3220.0,3220.0,0,0,300.0,966000.0,1.0,3220.0,3220.0,3220.0,3220.0,300.0,3230.0,False
2025-09-01,98200,3290.0,3325.0,3290.0,3325.0,0,0,500.0,1657000.0,1.0,3290.0,3325.0,3290.0,3325.0,500.0,3220.0,False
2025-09-02,98200,3350.0,3350.0,3350.0,3350.0,0,0,900.0,3015000.0,1.0,3350.0,3350.0,3350.0,3350.0,900.0,3325.0,False
2025-09-03,98200,3350.0,3350.0,3295.0,3300.0,0,0,500.0,1659000.0,1.0,3350.0,3350.0,3295.0,3300.0,500.0,3350.0,False
2025-09-04,98200,3345.0,3345.0,3345.0,3345.0,0,0,200.0,669000.0,1.0,3345.0,3345.0,3345.0,3345.0,200.0,3300.0,False
2025-09-05,98200,3285.0,3345.0,3230.0,3260.0,0,0,800.0,2647500.0,1.0,3285.0,3345.0,3230.0,3260.0,800.0,3345.0,False
2025-09-08,98200,3260.0,3275.0,3260.0,3265.0,0,0,300.0,980000.0,1.0,3260.0,3275.0,3260.0,3265.0,300.0,3260.0,False
2025-09-09,98200,3290.0,3320.0,3290.0,3305.0,0,0,600.0,1985500.0,1.0,3290.0,3320.0,3290.0,3305.0,600.0,3265.0,False
2025-09-10,98200,3300.0,3360.0,3300.0,3360.0,0,0,600.0,1992500.0,1.0,3300.0,3360.0,3300.0,3360.0,600.0,3305.0,False
2025-09-11,98200,3360.0,3360.0,3310.0,3310.0,0,0,400.0,1329500.0,1.0,3360.0,3360.0,3310.0,3310.0,400.0,3360.0,False
2025-09-12,98200,3265.0,3265.0,3260.0,3260.0,0,0,700.0,2283500.0,1.0,3265.0,3265.0,3260.0,3260.0,700.0,3310.0,False
2025-09-16,98200,3260.0,3265.0,3250.0,3265.0,0,0,500.0,1628500.0,1.0,3260.0,3265.0,3250.0,3265.0,500.0,3260.0,False
2025-09-17,98200,3220.0,3220.0,3210.0,3210.0,0,0,400.0,1287000.0,1.0,3220.0,3220.0,3210.0,3210.0,400.0,3265.0,False
2025-09-18,98200,3210.0,3245.0,3210.0,3245.0,0,0,200.0,645500.0,1.0,3210.0,3245.0,3210.0,3245.0,200.0,3210.0,False
2025-09-19,98200,3300.0,3300.0,3220.0,3255.0,0,0,600.0,1960500.0,1.0,3300.0,3300.0,3220.0,3255.0,600.0,3245.0,False
2025-09-22,98200,3260.0,3315.0,3240.0,3240.0,0,0,1400.0,4575000.0,1.0,3260.0,3315.0,3240.0,3240.0,1400.0,3255.0,False
2025-09-24,98200,3240.0,3380.0,3240.0,3365.0,0,0,2600.0,8708500.0,1.0,3240.0,3380.0,3240.0,3365.0,2600.0,3240.0,False
2025-09-25,98200,3360.0,3375.0,3340.0,3340.0,0,0,800.0,2692500.0,1.0,3360.0,3375.0,3340.0,3340.0,800.0,3365.0,False
2025-09-26,98200,3330.0,3370.0,3330.0,3370.0,0,0,1300.0,4361500.0,1.0,3330.0,3370.0,3330.0,3370.0,1300.0,3340.0,False
