datetime,time,open,high,low,close,volume
2026-03-26 09:05:00+09:00,09:05,748.0,748.0,745.0,745.0,0
2026-03-26 09:06:00+09:00,09:06,743.0,744.0,741.0,743.0,1900
2026-03-26 09:07:00+09:00,09:07,741.0,744.0,741.0,744.0,300
2026-03-26 09:08:00+09:00,09:08,743.0,743.0,737.0,737.0,7300
2026-03-26 09:09:00+09:00,09:09,738.0,739.0,738.0,738.0,600
2026-03-26 09:10:00+09:00,09:10,737.0,737.0,737.0,737.0,400
2026-03-26 09:11:00+09:00,09:11,738.0,738.0,738.0,738.0,200
2026-03-26 09:12:00+09:00,09:12,738.0,738.0,738.0,738.0,100
2026-03-26 09:13:00+09:00,09:13,738.0,738.0,733.0,733.0,4100
2026-03-26 09:14:00+09:00,09:14,733.0,734.0,733.0,734.0,1400
2026-03-26 09:15:00+09:00,09:15,732.0,732.0,729.0,731.0,4400
2026-03-26 09:16:00+09:00,09:16,730.0,732.0,730.0,732.0,400
2026-03-26 09:17:00+09:00,09:17,733.0,734.0,733.0,733.0,900
2026-03-26 09:18:00+09:00,09:18,733.0,733.0,733.0,733.0,700
2026-03-26 09:19:00+09:00,09:19,732.0,732.0,732.0,732.0,100
2026-03-26 09:20:00+09:00,09:20,732.0,736.0,732.0,736.0,900
2026-03-26 09:21:00+09:00,09:21,735.0,735.0,734.0,735.0,1600
2026-03-26 09:22:00+09:00,09:22,736.0,736.0,734.0,734.0,1600
2026-03-26 09:23:00+09:00,09:23,732.0,735.0,731.0,731.0,4300
2026-03-26 09:24:00+09:00,09:24,734.0,734.0,733.0,733.0,1500
2026-03-26 09:25:00+09:00,09:25,732.0,734.0,732.0,734.0,500
2026-03-26 09:26:00+09:00,09:26,733.0,734.0,730.0,732.0,12400
2026-03-26 09:27:00+09:00,09:27,730.0,732.0,730.0,732.0,1200
2026-03-26 09:28:00+09:00,09:28,733.0,733.0,730.0,730.0,1000
2026-03-26 09:29:00+09:00,09:29,730.0,730.0,730.0,730.0,200
2026-03-26 09:30:00+09:00,09:30,731.0,731.0,730.0,730.0,800
2026-03-26 09:32:00+09:00,09:32,731.0,732.0,731.0,732.0,800
2026-03-26 09:34:00+09:00,09:34,733.0,733.0,733.0,733.0,200
2026-03-26 09:35:00+09:00,09:35,732.0,733.0,731.0,733.0,400
2026-03-26 09:36:00+09:00,09:36,731.0,731.0,730.0,731.0,2000
2026-03-26 09:37:00+09:00,09:37,731.0,732.0,731.0,731.0,1500
2026-03-26 09:38:00+09:00,09:38,732.0,733.0,732.0,733.0,600
2026-03-26 09:39:00+09:00,09:39,732.0,732.0,732.0,732.0,600
2026-03-26 09:40:00+09:00,09:40,734.0,734.0,734.0,734.0,600
2026-03-26 09:41:00+09:00,09:41,734.0,735.0,734.0,734.0,1000
2026-03-26 09:42:00+09:00,09:42,734.0,734.0,734.0,734.0,100
2026-03-26 09:43:00+09:00,09:43,736.0,739.0,735.0,739.0,1300
2026-03-26 09:44:00+09:00,09:44,736.0,737.0,735.0,737.0,800
2026-03-26 09:45:00+09:00,09:45,736.0,736.0,734.0,734.0,400
2026-03-26 09:48:00+09:00,09:48,735.0,735.0,735.0,735.0,400
2026-03-26 09:50:00+09:00,09:50,735.0,735.0,735.0,735.0,500
2026-03-26 09:51:00+09:00,09:51,736.0,736.0,736.0,736.0,400
2026-03-26 09:54:00+09:00,09:54,736.0,737.0,734.0,734.0,1100
2026-03-26 09:55:00+09:00,09:55,735.0,736.0,735.0,736.0,200
2026-03-26 09:56:00+09:00,09:56,736.0,736.0,734.0,734.0,300
2026-03-26 10:00:00+09:00,10:00,736.0,737.0,736.0,737.0,900
2026-03-26 10:03:00+09:00,10:03,736.0,736.0,736.0,736.0,200
2026-03-26 10:05:00+09:00,10:05,735.0,736.0,734.0,734.0,1900
2026-03-26 10:06:00+09:00,10:06,735.0,735.0,735.0,735.0,400
2026-03-26 10:09:00+09:00,10:09,735.0,735.0,735.0,735.0,500
2026-03-26 10:11:00+09:00,10:11,735.0,735.0,735.0,735.0,100
2026-03-26 10:13:00+09:00,10:13,734.0,734.0,734.0,734.0,200
2026-03-26 10:14:00+09:00,10:14,734.0,735.0,734.0,735.0,200
2026-03-26 10:15:00+09:00,10:15,734.0,735.0,733.0,735.0,3400
2026-03-26 10:17:00+09:00,10:17,734.0,734.0,734.0,734.0,400
2026-03-26 10:19:00+09:00,10:19,733.0,734.0,733.0,734.0,400
2026-03-26 10:23:00+09:00,10:23,734.0,734.0,733.0,733.0,800
2026-03-26 10:24:00+09:00,10:24,735.0,735.0,735.0,735.0,100
2026-03-26 10:26:00+09:00,10:26,734.0,734.0,734.0,734.0,200
2026-03-26 10:27:00+09:00,10:27,734.0,735.0,734.0,734.0,400
2026-03-26 10:31:00+09:00,10:31,733.0,735.0,733.0,733.0,2800
