datetime,time,open,high,low,close,volume
2026-03-19 09:04:00+09:00,09:04,524.0,524.0,524.0,524.0,0
2026-03-19 09:05:00+09:00,09:05,514.0,514.0,512.0,512.0,34200
2026-03-19 09:06:00+09:00,09:06,512.0,512.0,512.0,512.0,1300
2026-03-19 09:07:00+09:00,09:07,514.0,514.0,513.0,513.0,600
2026-03-19 09:08:00+09:00,09:08,515.0,515.0,515.0,515.0,200
2026-03-19 09:09:00+09:00,09:09,514.0,514.0,509.0,509.0,11700
2026-03-19 09:10:00+09:00,09:10,509.0,510.0,508.0,510.0,3200
2026-03-19 09:11:00+09:00,09:11,509.0,510.0,508.0,508.0,3700
2026-03-19 09:12:00+09:00,09:12,508.0,508.0,504.0,505.0,7800
2026-03-19 09:13:00+09:00,09:13,506.0,506.0,506.0,506.0,100
2026-03-19 09:14:00+09:00,09:14,507.0,508.0,507.0,508.0,400
2026-03-19 09:15:00+09:00,09:15,507.0,507.0,501.0,505.0,13600
2026-03-19 09:16:00+09:00,09:16,504.0,505.0,504.0,505.0,800
2026-03-19 09:17:00+09:00,09:17,506.0,506.0,506.0,506.0,800
2026-03-19 09:18:00+09:00,09:18,506.0,506.0,506.0,506.0,200
2026-03-19 09:19:00+09:00,09:19,505.0,506.0,505.0,506.0,1500
2026-03-19 09:21:00+09:00,09:21,505.0,505.0,505.0,505.0,700
2026-03-19 09:22:00+09:00,09:22,505.0,505.0,505.0,505.0,100
2026-03-19 09:23:00+09:00,09:23,504.0,504.0,504.0,504.0,400
2026-03-19 09:24:00+09:00,09:24,504.0,504.0,504.0,504.0,1700
2026-03-19 09:26:00+09:00,09:26,503.0,503.0,502.0,502.0,4900
2026-03-19 09:27:00+09:00,09:27,502.0,503.0,502.0,503.0,800
2026-03-19 09:28:00+09:00,09:28,502.0,504.0,502.0,504.0,800
2026-03-19 09:29:00+09:00,09:29,502.0,502.0,502.0,502.0,200
2026-03-19 09:30:00+09:00,09:30,503.0,503.0,503.0,503.0,800
2026-03-19 09:33:00+09:00,09:33,502.0,503.0,501.0,503.0,4700
2026-03-19 09:34:00+09:00,09:34,502.0,503.0,502.0,503.0,1100
2026-03-19 09:35:00+09:00,09:35,503.0,503.0,503.0,503.0,300
2026-03-19 09:36:00+09:00,09:36,502.0,502.0,494.0,498.0,45700
2026-03-19 09:37:00+09:00,09:37,498.0,500.0,498.0,498.0,1400
2026-03-19 09:38:00+09:00,09:38,497.0,498.0,497.0,498.0,900
2026-03-19 09:39:00+09:00,09:39,499.0,499.0,498.0,498.0,1200
2026-03-19 09:40:00+09:00,09:40,498.0,498.0,496.0,496.0,6900
2026-03-19 09:41:00+09:00,09:41,497.0,498.0,497.0,498.0,600
2026-03-19 09:42:00+09:00,09:42,498.0,498.0,497.0,497.0,1100
2026-03-19 09:43:00+09:00,09:43,497.0,497.0,496.0,497.0,3100
2026-03-19 09:44:00+09:00,09:44,496.0,496.0,495.0,495.0,2900
2026-03-19 09:45:00+09:00,09:45,495.0,496.0,495.0,496.0,8400
2026-03-19 09:46:00+09:00,09:46,495.0,495.0,493.0,493.0,7100
2026-03-19 09:47:00+09:00,09:47,493.0,493.0,487.0,487.0,17500
2026-03-19 09:48:00+09:00,09:48,487.0,490.0,485.0,490.0,10800
2026-03-19 09:49:00+09:00,09:49,490.0,491.0,489.0,489.0,5000
2026-03-19 09:50:00+09:00,09:50,488.0,488.0,483.0,484.0,10600
2026-03-19 09:51:00+09:00,09:51,484.0,485.0,483.0,485.0,3900
2026-03-19 09:52:00+09:00,09:52,486.0,486.0,482.0,484.0,16700
2026-03-19 09:53:00+09:00,09:53,484.0,484.0,482.0,482.0,1900
2026-03-19 09:54:00+09:00,09:54,482.0,485.0,482.0,485.0,6000
2026-03-19 09:55:00+09:00,09:55,484.0,485.0,483.0,485.0,1100
2026-03-19 09:56:00+09:00,09:56,485.0,485.0,484.0,485.0,2900
2026-03-19 09:57:00+09:00,09:57,485.0,485.0,482.0,484.0,3200
2026-03-19 09:58:00+09:00,09:58,483.0,483.0,481.0,481.0,8400
2026-03-19 09:59:00+09:00,09:59,482.0,483.0,481.0,483.0,1400
2026-03-19 10:00:00+09:00,10:00,483.0,484.0,483.0,484.0,800
2026-03-19 10:01:00+09:00,10:01,484.0,484.0,483.0,483.0,1500
2026-03-19 10:02:00+09:00,10:02,484.0,484.0,483.0,483.0,1300
2026-03-19 10:03:00+09:00,10:03,482.0,482.0,480.0,480.0,7400
2026-03-19 10:04:00+09:00,10:04,480.0,481.0,478.0,481.0,11700
2026-03-19 10:05:00+09:00,10:05,480.0,484.0,480.0,484.0,4000
2026-03-19 10:06:00+09:00,10:06,480.0,480.0,480.0,480.0,500
2026-03-19 10:07:00+09:00,10:07,480.0,481.0,479.0,479.0,1400
2026-03-19 10:08:00+09:00,10:08,480.0,480.0,479.0,479.0,800
2026-03-19 10:09:00+09:00,10:09,479.0,479.0,478.0,478.0,1700
2026-03-19 10:10:00+09:00,10:10,478.0,478.0,478.0,478.0,3100
2026-03-19 10:11:00+09:00,10:11,478.0,478.0,477.0,477.0,3900
2026-03-19 10:12:00+09:00,10:12,477.0,477.0,475.0,475.0,6500
2026-03-19 10:13:00+09:00,10:13,475.0,477.0,474.0,476.0,4100
2026-03-19 10:14:00+09:00,10:14,477.0,477.0,475.0,476.0,4000
2026-03-19 10:15:00+09:00,10:15,477.0,479.0,476.0,478.0,2800
2026-03-19 10:16:00+09:00,10:16,478.0,478.0,476.0,477.0,3300
2026-03-19 10:17:00+09:00,10:17,477.0,478.0,476.0,478.0,1900
2026-03-19 10:18:00+09:00,10:18,478.0,479.0,478.0,479.0,400
2026-03-19 10:19:00+09:00,10:19,480.0,481.0,480.0,480.0,1500
2026-03-19 10:20:00+09:00,10:20,480.0,480.0,478.0,478.0,2700
2026-03-19 10:21:00+09:00,10:21,480.0,481.0,480.0,481.0,5200
2026-03-19 10:22:00+09:00,10:22,481.0,481.0,481.0,481.0,200
2026-03-19 10:23:00+09:00,10:23,481.0,482.0,481.0,482.0,500
2026-03-19 10:24:00+09:00,10:24,482.0,482.0,482.0,482.0,400
2026-03-19 10:25:00+09:00,10:25,482.0,482.0,482.0,482.0,1200
2026-03-19 10:26:00+09:00,10:26,481.0,485.0,481.0,484.0,5700
2026-03-19 10:27:00+09:00,10:27,485.0,485.0,484.0,484.0,2500
2026-03-19 10:28:00+09:00,10:28,484.0,484.0,483.0,484.0,700
2026-03-19 10:29:00+09:00,10:29,485.0,485.0,485.0,485.0,300
2026-03-19 10:30:00+09:00,10:30,485.0,485.0,485.0,485.0,100
2026-03-19 10:32:00+09:00,10:32,484.0,484.0,483.0,483.0,2400
2026-03-19 10:33:00+09:00,10:33,483.0,483.0,483.0,483.0,400
2026-03-19 10:35:00+09:00,10:35,482.0,482.0,482.0,482.0,100
2026-03-19 10:36:00+09:00,10:36,482.0,483.0,482.0,483.0,500
2026-03-19 10:37:00+09:00,10:37,483.0,483.0,482.0,482.0,1000
2026-03-19 10:38:00+09:00,10:38,484.0,484.0,484.0,484.0,600
2026-03-19 10:39:00+09:00,10:39,483.0,483.0,483.0,483.0,100
2026-03-19 10:41:00+09:00,10:41,483.0,483.0,483.0,483.0,100
2026-03-19 10:43:00+09:00,10:43,483.0,483.0,482.0,483.0,2000
2026-03-19 10:44:00+09:00,10:44,483.0,483.0,482.0,482.0,900
2026-03-19 10:45:00+09:00,10:45,484.0,484.0,483.0,483.0,1200
2026-03-19 10:47:00+09:00,10:47,483.0,483.0,483.0,483.0,200
2026-03-19 10:48:00+09:00,10:48,484.0,484.0,484.0,484.0,1200
2026-03-19 10:49:00+09:00,10:49,484.0,484.0,484.0,484.0,100
2026-03-19 10:50:00+09:00,10:50,485.0,485.0,485.0,485.0,100
2026-03-19 10:51:00+09:00,10:51,485.0,485.0,485.0,485.0,600
2026-03-19 10:53:00+09:00,10:53,484.0,484.0,484.0,484.0,1200
2026-03-19 10:55:00+09:00,10:55,484.0,484.0,484.0,484.0,800
2026-03-19 10:56:00+09:00,10:56,485.0,485.0,485.0,485.0,400
2026-03-19 10:58:00+09:00,10:58,485.0,485.0,485.0,485.0,300
2026-03-19 10:59:00+09:00,10:59,485.0,485.0,485.0,485.0,100
2026-03-19 11:00:00+09:00,11:00,485.0,485.0,485.0,485.0,100
2026-03-19 11:03:00+09:00,11:03,485.0,485.0,485.0,485.0,200
2026-03-19 11:04:00+09:00,11:04,484.0,484.0,483.0,483.0,1100
2026-03-19 11:05:00+09:00,11:05,483.0,484.0,483.0,484.0,1000
2026-03-19 11:07:00+09:00,11:07,485.0,485.0,485.0,485.0,900
2026-03-19 11:08:00+09:00,11:08,485.0,485.0,485.0,485.0,200
2026-03-19 11:09:00+09:00,11:09,485.0,485.0,484.0,484.0,1200
2026-03-19 11:10:00+09:00,11:10,484.0,484.0,484.0,484.0,100
2026-03-19 11:11:00+09:00,11:11,485.0,485.0,485.0,485.0,200
2026-03-19 11:12:00+09:00,11:12,485.0,485.0,485.0,485.0,700
2026-03-19 11:15:00+09:00,11:15,485.0,486.0,485.0,485.0,1600
2026-03-19 11:16:00+09:00,11:16,485.0,485.0,485.0,485.0,100
2026-03-19 11:17:00+09:00,11:17,484.0,484.0,483.0,483.0,500
2026-03-19 11:18:00+09:00,11:18,483.0,483.0,482.0,482.0,1300
2026-03-19 11:19:00+09:00,11:19,484.0,484.0,484.0,484.0,300
2026-03-19 11:20:00+09:00,11:20,485.0,485.0,485.0,485.0,700
2026-03-19 11:21:00+09:00,11:21,485.0,485.0,485.0,485.0,300
2026-03-19 11:22:00+09:00,11:22,485.0,485.0,485.0,485.0,200
2026-03-19 11:25:00+09:00,11:25,485.0,485.0,485.0,485.0,200
2026-03-19 11:27:00+09:00,11:27,485.0,485.0,484.0,484.0,500
2026-03-19 11:29:00+09:00,11:29,485.0,486.0,482.0,486.0,1500
2026-03-19 11:30:00+09:00,11:30,489.0,489.0,489.0,489.0,10200
2026-03-19 12:30:00+09:00,12:30,489.0,489.0,485.0,485.0,6800
2026-03-19 12:31:00+09:00,12:31,485.0,485.0,484.0,484.0,1200
2026-03-19 12:32:00+09:00,12:32,484.0,484.0,484.0,484.0,200
2026-03-19 12:33:00+09:00,12:33,485.0,485.0,484.0,484.0,2300
2026-03-19 12:35:00+09:00,12:35,484.0,484.0,484.0,484.0,100
2026-03-19 12:36:00+09:00,12:36,485.0,485.0,484.0,484.0,2100
2026-03-19 12:37:00+09:00,12:37,486.0,486.0,486.0,486.0,100
2026-03-19 12:39:00+09:00,12:39,487.0,488.0,487.0,488.0,200
2026-03-19 12:40:00+09:00,12:40,487.0,487.0,487.0,487.0,300
2026-03-19 12:41:00+09:00,12:41,487.0,487.0,487.0,487.0,100
2026-03-19 12:45:00+09:00,12:45,487.0,487.0,487.0,487.0,400
2026-03-19 12:47:00+09:00,12:47,487.0,487.0,487.0,487.0,200
2026-03-19 12:48:00+09:00,12:48,488.0,488.0,488.0,488.0,100
2026-03-19 12:49:00+09:00,12:49,488.0,488.0,488.0,488.0,1200
2026-03-19 12:50:00+09:00,12:50,488.0,489.0,488.0,489.0,400
2026-03-19 12:51:00+09:00,12:51,487.0,487.0,485.0,485.0,1700
2026-03-19 12:53:00+09:00,12:53,486.0,486.0,485.0,485.0,300
2026-03-19 12:54:00+09:00,12:54,486.0,487.0,486.0,487.0,300
2026-03-19 12:55:00+09:00,12:55,487.0,487.0,487.0,487.0,300
2026-03-19 12:57:00+09:00,12:57,487.0,487.0,486.0,486.0,500
2026-03-19 12:58:00+09:00,12:58,488.0,488.0,488.0,488.0,100
2026-03-19 12:59:00+09:00,12:59,488.0,488.0,488.0,488.0,1000
2026-03-19 13:02:00+09:00,13:02,487.0,487.0,487.0,487.0,600
2026-03-19 13:05:00+09:00,13:05,487.0,487.0,487.0,487.0,400
2026-03-19 13:07:00+09:00,13:07,487.0,487.0,487.0,487.0,200
2026-03-19 13:08:00+09:00,13:08,487.0,487.0,487.0,487.0,100
2026-03-19 13:10:00+09:00,13:10,486.0,486.0,486.0,486.0,1600
2026-03-19 13:12:00+09:00,13:12,486.0,486.0,484.0,484.0,7500
2026-03-19 13:13:00+09:00,13:13,485.0,485.0,484.0,484.0,200
2026-03-19 13:14:00+09:00,13:14,486.0,486.0,486.0,486.0,500
2026-03-19 13:15:00+09:00,13:15,487.0,487.0,486.0,487.0,1400
2026-03-19 13:16:00+09:00,13:16,487.0,487.0,487.0,487.0,700
2026-03-19 13:17:00+09:00,13:17,487.0,487.0,487.0,487.0,100
2026-03-19 13:22:00+09:00,13:22,487.0,487.0,487.0,487.0,100
2026-03-19 13:23:00+09:00,13:23,487.0,487.0,487.0,487.0,100
2026-03-19 13:24:00+09:00,13:24,488.0,488.0,488.0,488.0,800
2026-03-19 13:25:00+09:00,13:25,487.0,487.0,487.0,487.0,300
2026-03-19 13:27:00+09:00,13:27,488.0,488.0,488.0,488.0,100
2026-03-19 13:30:00+09:00,13:30,487.0,487.0,486.0,486.0,400
2026-03-19 13:31:00+09:00,13:31,486.0,486.0,486.0,486.0,100
2026-03-19 13:34:00+09:00,13:34,485.0,485.0,482.0,482.0,8100
2026-03-19 13:36:00+09:00,13:36,484.0,484.0,484.0,484.0,100
2026-03-19 13:37:00+09:00,13:37,484.0,484.0,484.0,484.0,200
2026-03-19 13:39:00+09:00,13:39,484.0,484.0,484.0,484.0,100
2026-03-19 13:41:00+09:00,13:41,484.0,484.0,484.0,484.0,900
2026-03-19 13:42:00+09:00,13:42,483.0,483.0,483.0,483.0,200
2026-03-19 13:43:00+09:00,13:43,483.0,483.0,482.0,482.0,300
2026-03-19 13:44:00+09:00,13:44,482.0,482.0,482.0,482.0,400
2026-03-19 13:45:00+09:00,13:45,482.0,482.0,482.0,482.0,900
2026-03-19 13:46:00+09:00,13:46,482.0,482.0,481.0,481.0,2000
2026-03-19 13:47:00+09:00,13:47,481.0,481.0,481.0,481.0,500
2026-03-19 13:48:00+09:00,13:48,481.0,482.0,481.0,482.0,2500
2026-03-19 13:51:00+09:00,13:51,481.0,481.0,481.0,481.0,700
2026-03-19 13:52:00+09:00,13:52,481.0,481.0,481.0,481.0,1000
2026-03-19 13:53:00+09:00,13:53,481.0,481.0,481.0,481.0,200
2026-03-19 13:55:00+09:00,13:55,480.0,480.0,480.0,480.0,1600
2026-03-19 13:56:00+09:00,13:56,480.0,480.0,480.0,480.0,500
2026-03-19 13:57:00+09:00,13:57,480.0,480.0,480.0,480.0,5600
2026-03-19 13:58:00+09:00,13:58,479.0,480.0,479.0,480.0,300
2026-03-19 14:01:00+09:00,14:01,480.0,480.0,480.0,480.0,200
2026-03-19 14:02:00+09:00,14:02,480.0,480.0,480.0,480.0,200
2026-03-19 14:03:00+09:00,14:03,479.0,479.0,479.0,479.0,2700
2026-03-19 14:04:00+09:00,14:04,479.0,479.0,479.0,479.0,100
2026-03-19 14:06:00+09:00,14:06,479.0,480.0,479.0,480.0,200
2026-03-19 14:07:00+09:00,14:07,480.0,480.0,479.0,479.0,400
2026-03-19 14:08:00+09:00,14:08,480.0,480.0,480.0,480.0,2100
2026-03-19 14:10:00+09:00,14:10,481.0,481.0,481.0,481.0,800
2026-03-19 14:11:00+09:00,14:11,481.0,482.0,481.0,482.0,700
2026-03-19 14:12:00+09:00,14:12,482.0,482.0,482.0,482.0,300
2026-03-19 14:13:00+09:00,14:13,482.0,482.0,482.0,482.0,500
2026-03-19 14:15:00+09:00,14:15,482.0,482.0,481.0,481.0,900
2026-03-19 14:18:00+09:00,14:18,482.0,482.0,482.0,482.0,200
2026-03-19 14:19:00+09:00,14:19,481.0,482.0,481.0,482.0,500
2026-03-19 14:20:00+09:00,14:20,482.0,483.0,482.0,483.0,300
2026-03-19 14:22:00+09:00,14:22,482.0,482.0,482.0,482.0,200
2026-03-19 14:24:00+09:00,14:24,483.0,483.0,483.0,483.0,100
2026-03-19 14:25:00+09:00,14:25,483.0,483.0,483.0,483.0,100
2026-03-19 14:26:00+09:00,14:26,482.0,482.0,482.0,482.0,600
2026-03-19 14:33:00+09:00,14:33,482.0,482.0,482.0,482.0,600
2026-03-19 14:34:00+09:00,14:34,481.0,481.0,481.0,481.0,1500
2026-03-19 14:35:00+09:00,14:35,481.0,481.0,481.0,481.0,1000
2026-03-19 14:37:00+09:00,14:37,481.0,481.0,480.0,480.0,300
2026-03-19 14:38:00+09:00,14:38,480.0,480.0,480.0,480.0,700
2026-03-19 14:43:00+09:00,14:43,481.0,481.0,479.0,479.0,2000
2026-03-19 14:44:00+09:00,14:44,479.0,479.0,478.0,478.0,3900
2026-03-19 14:45:00+09:00,14:45,478.0,478.0,477.0,477.0,500
2026-03-19 14:46:00+09:00,14:46,478.0,480.0,478.0,480.0,1700
2026-03-19 14:49:00+09:00,14:49,480.0,480.0,480.0,480.0,900
2026-03-19 14:50:00+09:00,14:50,481.0,481.0,480.0,480.0,300
2026-03-19 14:54:00+09:00,14:54,480.0,480.0,480.0,480.0,100
2026-03-19 14:55:00+09:00,14:55,481.0,482.0,481.0,482.0,300
2026-03-19 14:57:00+09:00,14:57,481.0,481.0,481.0,481.0,600
2026-03-19 14:59:00+09:00,14:59,481.0,481.0,480.0,481.0,4100
2026-03-19 15:00:00+09:00,15:00,481.0,481.0,480.0,480.0,2600
2026-03-19 15:01:00+09:00,15:01,480.0,480.0,480.0,480.0,100
2026-03-19 15:04:00+09:00,15:04,481.0,481.0,481.0,481.0,200
2026-03-19 15:05:00+09:00,15:05,482.0,482.0,481.0,481.0,500
2026-03-19 15:06:00+09:00,15:06,480.0,480.0,478.0,478.0,3800
2026-03-19 15:07:00+09:00,15:07,480.0,480.0,478.0,478.0,500
2026-03-19 15:08:00+09:00,15:08,478.0,478.0,476.0,476.0,6300
2026-03-19 15:10:00+09:00,15:10,477.0,477.0,477.0,477.0,1700
2026-03-19 15:12:00+09:00,15:12,477.0,477.0,476.0,477.0,5100
2026-03-19 15:13:00+09:00,15:13,478.0,478.0,478.0,478.0,1600
2026-03-19 15:14:00+09:00,15:14,478.0,479.0,478.0,479.0,700
2026-03-19 15:15:00+09:00,15:15,479.0,479.0,479.0,479.0,200
2026-03-19 15:16:00+09:00,15:16,479.0,479.0,478.0,478.0,900
2026-03-19 15:17:00+09:00,15:17,478.0,478.0,476.0,476.0,8900
2026-03-19 15:18:00+09:00,15:18,476.0,476.0,475.0,475.0,1000
2026-03-19 15:19:00+09:00,15:19,476.0,476.0,475.0,476.0,1000
2026-03-19 15:20:00+09:00,15:20,477.0,480.0,477.0,478.0,4200
2026-03-19 15:21:00+09:00,15:21,477.0,477.0,477.0,477.0,100
2026-03-19 15:22:00+09:00,15:22,477.0,478.0,476.0,478.0,6100
2026-03-19 15:23:00+09:00,15:23,478.0,478.0,477.0,477.0,300
2026-03-19 15:24:00+09:00,15:24,478.0,478.0,476.0,477.0,2000
