datetime,time,open,high,low,close,volume
2026-04-01 09:04:00+09:00,09:04,1897.0,1897.0,1885.5,1885.5,0
2026-04-01 09:06:00+09:00,09:06,1890.0,1891.0,1888.0,1888.0,700
2026-04-01 09:07:00+09:00,09:07,1888.5,1888.5,1880.0,1880.0,4200
2026-04-01 09:08:00+09:00,09:08,1877.0,1878.5,1877.0,1878.5,500
2026-04-01 09:09:00+09:00,09:09,1878.0,1879.0,1878.0,1879.0,1200
2026-04-01 09:10:00+09:00,09:10,1880.0,1884.0,1879.5,1884.0,3300
2026-04-01 09:11:00+09:00,09:11,1884.0,1886.5,1884.0,1885.5,2700
2026-04-01 09:12:00+09:00,09:12,1886.5,1886.5,1886.5,1886.5,100
2026-04-01 09:13:00+09:00,09:13,1888.0,1889.0,1888.0,1889.0,200
2026-04-01 09:14:00+09:00,09:14,1889.0,1890.0,1887.5,1887.5,2200
2026-04-01 09:15:00+09:00,09:15,1888.0,1891.0,1888.0,1890.0,5200
2026-04-01 09:16:00+09:00,09:16,1888.0,1888.0,1886.0,1888.0,700
2026-04-01 09:17:00+09:00,09:17,1889.0,1889.0,1889.0,1889.0,300
2026-04-01 09:18:00+09:00,09:18,1890.0,1892.0,1890.0,1892.0,5900
2026-04-01 09:19:00+09:00,09:19,1893.5,1893.5,1893.5,1893.5,100
2026-04-01 09:20:00+09:00,09:20,1892.5,1892.5,1888.0,1888.0,1400
2026-04-01 09:22:00+09:00,09:22,1888.0,1888.0,1887.5,1887.5,300
2026-04-01 09:23:00+09:00,09:23,1887.5,1887.5,1887.5,1887.5,200
2026-04-01 09:24:00+09:00,09:24,1888.0,1888.0,1888.0,1888.0,300
2026-04-01 09:25:00+09:00,09:25,1888.5,1888.5,1888.5,1888.5,200
2026-04-01 09:26:00+09:00,09:26,1888.0,1888.5,1887.0,1887.0,600
2026-04-01 09:27:00+09:00,09:27,1887.5,1887.5,1886.5,1886.5,200
2026-04-01 09:28:00+09:00,09:28,1885.0,1886.5,1884.5,1885.0,4400
2026-04-01 09:29:00+09:00,09:29,1886.5,1886.5,1885.0,1885.0,1500
2026-04-01 09:30:00+09:00,09:30,1885.5,1885.5,1885.5,1885.5,100
2026-04-01 09:31:00+09:00,09:31,1885.5,1885.5,1884.5,1884.5,600
2026-04-01 09:32:00+09:00,09:32,1884.0,1884.0,1880.0,1883.0,2200
2026-04-01 09:34:00+09:00,09:34,1885.0,1890.0,1885.0,1890.0,2300
2026-04-01 09:35:00+09:00,09:35,1891.5,1893.0,1891.5,1893.0,800
2026-04-01 09:36:00+09:00,09:36,1891.5,1891.5,1891.5,1891.5,500
2026-04-01 09:38:00+09:00,09:38,1893.0,1893.0,1893.0,1893.0,300
2026-04-01 09:39:00+09:00,09:39,1893.0,1893.5,1893.0,1893.5,200
2026-04-01 09:40:00+09:00,09:40,1893.0,1893.0,1891.5,1892.0,800
2026-04-01 09:41:00+09:00,09:41,1890.0,1892.0,1890.0,1892.0,200
2026-04-01 09:42:00+09:00,09:42,1892.0,1894.0,1892.0,1892.0,1700
2026-04-01 09:46:00+09:00,09:46,1892.0,1892.0,1890.0,1890.0,400
2026-04-01 09:47:00+09:00,09:47,1890.0,1890.0,1888.0,1888.0,600
2026-04-01 09:48:00+09:00,09:48,1889.5,1889.5,1889.5,1889.5,100
2026-04-01 09:49:00+09:00,09:49,1889.0,1890.0,1887.5,1889.5,1100
2026-04-01 09:50:00+09:00,09:50,1891.0,1893.0,1891.0,1893.0,900
2026-04-01 09:51:00+09:00,09:51,1894.0,1895.5,1894.0,1895.5,400
2026-04-01 09:52:00+09:00,09:52,1895.0,1895.0,1893.5,1893.5,1200
2026-04-01 09:54:00+09:00,09:54,1894.0,1894.0,1893.0,1893.0,1000
2026-04-01 09:55:00+09:00,09:55,1893.0,1893.0,1892.5,1892.5,300
2026-04-01 09:57:00+09:00,09:57,1894.0,1895.0,1894.0,1895.0,500
2026-04-01 09:58:00+09:00,09:58,1895.5,1896.5,1894.0,1896.5,1100
2026-04-01 09:59:00+09:00,09:59,1897.0,1899.0,1897.0,1899.0,1900
2026-04-01 10:00:00+09:00,10:00,1898.0,1899.0,1894.5,1894.5,1700
2026-04-01 10:01:00+09:00,10:01,1892.5,1893.5,1892.5,1893.5,400
2026-04-01 10:02:00+09:00,10:02,1893.0,1893.0,1893.0,1893.0,200
2026-04-01 10:03:00+09:00,10:03,1894.0,1895.5,1894.0,1895.5,500
2026-04-01 10:04:00+09:00,10:04,1895.0,1895.0,1894.5,1894.5,300
2026-04-01 10:05:00+09:00,10:05,1894.0,1894.0,1894.0,1894.0,200
2026-04-01 10:06:00+09:00,10:06,1892.5,1892.5,1892.5,1892.5,200
2026-04-01 10:07:00+09:00,10:07,1891.0,1891.0,1890.0,1891.0,1800
2026-04-01 10:08:00+09:00,10:08,1892.5,1893.5,1892.0,1893.5,1400
2026-04-01 10:10:00+09:00,10:10,1895.5,1895.5,1895.0,1895.0,500
2026-04-01 10:11:00+09:00,10:11,1894.5,1895.0,1893.5,1893.5,700
2026-04-01 10:12:00+09:00,10:12,1896.0,1896.0,1896.0,1896.0,200
2026-04-01 10:13:00+09:00,10:13,1895.0,1895.0,1895.0,1895.0,100
2026-04-01 10:14:00+09:00,10:14,1897.0,1897.5,1897.0,1897.0,800
2026-04-01 10:15:00+09:00,10:15,1898.5,1898.5,1898.5,1898.5,100
2026-04-01 10:16:00+09:00,10:16,1898.5,1899.0,1897.5,1897.5,400
2026-04-01 10:17:00+09:00,10:17,1898.0,1898.0,1897.0,1897.0,500
2026-04-01 10:18:00+09:00,10:18,1898.0,1898.5,1898.0,1898.5,200
2026-04-01 10:19:00+09:00,10:19,1898.5,1899.0,1898.5,1899.0,500
