datetime,time,open,high,low,close,volume
2026-03-23 09:00:00+09:00,09:00,700.0,705.0,700.0,704.0,4800
2026-03-23 09:01:00+09:00,09:01,702.0,702.0,690.0,690.0,1200
2026-03-23 09:05:00+09:00,09:05,690.0,690.0,670.0,670.0,2800
2026-03-23 09:07:00+09:00,09:07,671.0,671.0,660.0,660.0,4000
2026-03-23 09:09:00+09:00,09:09,660.0,660.0,640.0,640.0,15200
2026-03-23 09:11:00+09:00,09:11,643.0,643.0,623.0,638.0,15400
2026-03-23 09:12:00+09:00,09:12,632.0,632.0,618.0,618.0,10000
2026-03-23 09:13:00+09:00,09:13,628.0,630.0,628.0,630.0,1100
2026-03-23 09:14:00+09:00,09:14,632.0,639.0,632.0,639.0,300
2026-03-23 09:17:00+09:00,09:17,645.0,645.0,645.0,645.0,100
2026-03-23 09:19:00+09:00,09:19,651.0,652.0,651.0,652.0,200
2026-03-23 09:21:00+09:00,09:21,652.0,652.0,652.0,652.0,100
2026-03-23 09:22:00+09:00,09:22,656.0,656.0,656.0,656.0,200
2026-03-23 09:23:00+09:00,09:23,656.0,656.0,656.0,656.0,100
2026-03-23 09:29:00+09:00,09:29,657.0,657.0,657.0,657.0,300
2026-03-23 09:35:00+09:00,09:35,649.0,649.0,629.0,629.0,7100
2026-03-23 09:40:00+09:00,09:40,637.0,637.0,637.0,637.0,100
2026-03-23 09:46:00+09:00,09:46,630.0,630.0,623.0,623.0,2400
2026-03-23 09:48:00+09:00,09:48,626.0,626.0,625.0,625.0,300
2026-03-23 09:52:00+09:00,09:52,628.0,631.0,628.0,629.0,800
2026-03-23 10:06:00+09:00,10:06,635.0,635.0,635.0,635.0,100
2026-03-23 10:19:00+09:00,10:19,635.0,635.0,635.0,635.0,100
2026-03-23 10:20:00+09:00,10:20,636.0,636.0,636.0,636.0,100
2026-03-23 10:22:00+09:00,10:22,636.0,636.0,636.0,636.0,100
2026-03-23 10:23:00+09:00,10:23,638.0,640.0,638.0,640.0,200
2026-03-23 10:27:00+09:00,10:27,640.0,640.0,636.0,636.0,500
2026-03-23 10:38:00+09:00,10:38,643.0,643.0,643.0,643.0,100
2026-03-23 10:39:00+09:00,10:39,644.0,644.0,644.0,644.0,100
2026-03-23 10:49:00+09:00,10:49,647.0,647.0,646.0,646.0,300
2026-03-23 10:50:00+09:00,10:50,641.0,641.0,640.0,640.0,500
2026-03-23 12:30:00+09:00,12:30,642.0,642.0,642.0,642.0,11700
2026-03-23 12:39:00+09:00,12:39,643.0,643.0,643.0,643.0,100
2026-03-23 12:50:00+09:00,12:50,646.0,647.0,646.0,647.0,500
2026-03-23 12:55:00+09:00,12:55,647.0,647.0,647.0,647.0,100
2026-03-23 12:59:00+09:00,12:59,649.0,649.0,649.0,649.0,300
2026-03-23 13:15:00+09:00,13:15,648.0,648.0,648.0,648.0,100
2026-03-23 13:22:00+09:00,13:22,649.0,649.0,649.0,649.0,200
2026-03-23 13:28:00+09:00,13:28,649.0,649.0,649.0,649.0,100
2026-03-23 13:34:00+09:00,13:34,648.0,648.0,638.0,638.0,2700
2026-03-23 13:42:00+09:00,13:42,641.0,644.0,641.0,644.0,600
2026-03-23 13:48:00+09:00,13:48,650.0,657.0,650.0,653.0,1000
2026-03-23 13:49:00+09:00,13:49,653.0,653.0,653.0,653.0,200
2026-03-23 14:06:00+09:00,14:06,649.0,649.0,648.0,648.0,300
2026-03-23 14:10:00+09:00,14:10,648.0,648.0,648.0,648.0,100
2026-03-23 14:14:00+09:00,14:14,650.0,654.0,650.0,652.0,800
2026-03-23 14:20:00+09:00,14:20,657.0,658.0,657.0,658.0,400
2026-03-23 14:22:00+09:00,14:22,653.0,653.0,648.0,648.0,800
2026-03-23 14:23:00+09:00,14:23,644.0,644.0,640.0,640.0,800
2026-03-23 14:24:00+09:00,14:24,639.0,639.0,637.0,637.0,1600
2026-03-23 14:31:00+09:00,14:31,640.0,640.0,640.0,640.0,200
2026-03-23 14:46:00+09:00,14:46,637.0,637.0,637.0,637.0,100
2026-03-23 15:05:00+09:00,15:05,641.0,641.0,641.0,641.0,200
2026-03-23 15:11:00+09:00,15:11,640.0,640.0,640.0,640.0,100
2026-03-23 15:14:00+09:00,15:14,637.0,637.0,637.0,637.0,100
2026-03-23 15:15:00+09:00,15:15,638.0,638.0,638.0,638.0,100
2026-03-23 15:17:00+09:00,15:17,639.0,639.0,639.0,639.0,100
2026-03-23 15:21:00+09:00,15:21,636.0,636.0,628.0,628.0,3200
2026-03-23 15:22:00+09:00,15:22,627.0,629.0,627.0,628.0,6200
2026-03-23 15:24:00+09:00,15:24,628.0,634.0,628.0,634.0,300
