datetime,time,open,high,low,close,volume
2026-03-19 09:04:00+09:00,09:04,6000.0,6000.0,6000.0,6000.0,0
2026-03-19 09:05:00+09:00,09:05,5890.0,5890.0,5890.0,5890.0,3600
2026-03-19 09:06:00+09:00,09:06,5870.0,5870.0,5870.0,5870.0,100
2026-03-19 09:07:00+09:00,09:07,5900.0,5900.0,5900.0,5900.0,200
2026-03-19 09:08:00+09:00,09:08,5920.0,5930.0,5880.0,5880.0,700
2026-03-19 09:09:00+09:00,09:09,5880.0,5880.0,5860.0,5860.0,400
2026-03-19 09:10:00+09:00,09:10,5870.0,5880.0,5870.0,5880.0,300
2026-03-19 09:11:00+09:00,09:11,5890.0,5890.0,5880.0,5880.0,300
2026-03-19 09:12:00+09:00,09:12,5880.0,5880.0,5880.0,5880.0,100
2026-03-19 09:15:00+09:00,09:15,5900.0,5900.0,5900.0,5900.0,200
2026-03-19 09:17:00+09:00,09:17,5910.0,5910.0,5900.0,5900.0,300
2026-03-19 09:18:00+09:00,09:18,5890.0,5890.0,5890.0,5890.0,100
2026-03-19 09:19:00+09:00,09:19,5870.0,5870.0,5840.0,5860.0,2100
2026-03-19 09:20:00+09:00,09:20,5840.0,5840.0,5820.0,5820.0,500
2026-03-19 09:21:00+09:00,09:21,5820.0,5820.0,5820.0,5820.0,100
2026-03-19 09:22:00+09:00,09:22,5820.0,5820.0,5820.0,5820.0,200
2026-03-19 09:23:00+09:00,09:23,5810.0,5810.0,5720.0,5740.0,6700
2026-03-19 09:24:00+09:00,09:24,5730.0,5730.0,5720.0,5720.0,500
2026-03-19 09:25:00+09:00,09:25,5720.0,5730.0,5720.0,5730.0,600
2026-03-19 09:26:00+09:00,09:26,5730.0,5730.0,5730.0,5730.0,100
2026-03-19 09:29:00+09:00,09:29,5750.0,5750.0,5750.0,5750.0,100
2026-03-19 09:32:00+09:00,09:32,5750.0,5750.0,5750.0,5750.0,200
2026-03-19 09:33:00+09:00,09:33,5740.0,5760.0,5740.0,5760.0,300
2026-03-19 09:34:00+09:00,09:34,5760.0,5760.0,5760.0,5760.0,100
2026-03-19 09:35:00+09:00,09:35,5750.0,5750.0,5750.0,5750.0,300
2026-03-19 09:37:00+09:00,09:37,5750.0,5750.0,5750.0,5750.0,100
2026-03-19 09:38:00+09:00,09:38,5750.0,5760.0,5750.0,5760.0,200
2026-03-19 09:39:00+09:00,09:39,5730.0,5730.0,5730.0,5730.0,500
2026-03-19 09:40:00+09:00,09:40,5720.0,5720.0,5680.0,5680.0,2300
2026-03-19 09:41:00+09:00,09:41,5670.0,5670.0,5670.0,5670.0,300
2026-03-19 09:42:00+09:00,09:42,5670.0,5670.0,5670.0,5670.0,100
2026-03-19 09:43:00+09:00,09:43,5660.0,5660.0,5660.0,5660.0,400
2026-03-19 09:45:00+09:00,09:45,5650.0,5650.0,5650.0,5650.0,100
2026-03-19 09:50:00+09:00,09:50,5660.0,5660.0,5660.0,5660.0,100
2026-03-19 09:51:00+09:00,09:51,5670.0,5670.0,5670.0,5670.0,100
2026-03-19 09:52:00+09:00,09:52,5670.0,5670.0,5670.0,5670.0,200
2026-03-19 09:53:00+09:00,09:53,5680.0,5680.0,5680.0,5680.0,300
2026-03-19 09:54:00+09:00,09:54,5680.0,5680.0,5680.0,5680.0,200
2026-03-19 09:56:00+09:00,09:56,5670.0,5670.0,5670.0,5670.0,200
