datetime,time,open,high,low,close,volume
2026-03-30 09:00:00+09:00,09:00,614.0,614.0,600.0,603.0,50300
2026-03-30 09:01:00+09:00,09:01,603.0,607.0,590.0,591.0,12600
2026-03-30 09:02:00+09:00,09:02,591.0,591.0,589.0,589.0,5400
2026-03-30 09:03:00+09:00,09:03,589.0,591.0,588.0,588.0,5300
2026-03-30 09:04:00+09:00,09:04,587.0,590.0,585.0,590.0,4600
2026-03-30 09:05:00+09:00,09:05,590.0,602.0,590.0,590.0,0
2026-03-30 09:06:00+09:00,09:06,592.0,592.0,590.0,591.0,1900
2026-03-30 09:07:00+09:00,09:07,591.0,591.0,590.0,590.0,400
2026-03-30 09:08:00+09:00,09:08,588.0,594.0,588.0,589.0,1800
2026-03-30 09:09:00+09:00,09:09,588.0,588.0,577.0,580.0,12600
2026-03-30 09:10:00+09:00,09:10,581.0,584.0,581.0,583.0,1100
2026-03-30 09:11:00+09:00,09:11,583.0,588.0,583.0,588.0,400
2026-03-30 09:12:00+09:00,09:12,588.0,588.0,588.0,588.0,500
2026-03-30 09:13:00+09:00,09:13,589.0,591.0,582.0,589.0,4800
2026-03-30 09:14:00+09:00,09:14,587.0,587.0,584.0,584.0,900
2026-03-30 09:15:00+09:00,09:15,588.0,590.0,588.0,590.0,500
2026-03-30 09:16:00+09:00,09:16,590.0,590.0,590.0,590.0,200
2026-03-30 09:17:00+09:00,09:17,585.0,585.0,585.0,585.0,200
2026-03-30 09:18:00+09:00,09:18,587.0,587.0,567.0,575.0,17300
2026-03-30 09:19:00+09:00,09:19,572.0,572.0,569.0,572.0,900
2026-03-30 09:20:00+09:00,09:20,572.0,577.0,572.0,577.0,1100
2026-03-30 09:21:00+09:00,09:21,577.0,579.0,577.0,579.0,300
2026-03-30 09:22:00+09:00,09:22,581.0,584.0,576.0,580.0,3100
2026-03-30 09:23:00+09:00,09:23,583.0,587.0,574.0,574.0,5300
2026-03-30 09:24:00+09:00,09:24,574.0,581.0,573.0,581.0,5300
2026-03-30 09:25:00+09:00,09:25,581.0,581.0,581.0,581.0,300
2026-03-30 09:26:00+09:00,09:26,584.0,589.0,584.0,589.0,800
2026-03-30 09:27:00+09:00,09:27,588.0,590.0,586.0,586.0,1100
2026-03-30 09:30:00+09:00,09:30,589.0,589.0,589.0,589.0,200
2026-03-30 09:31:00+09:00,09:31,589.0,591.0,585.0,585.0,3000
2026-03-30 09:35:00+09:00,09:35,581.0,581.0,575.0,579.0,4500
2026-03-30 09:36:00+09:00,09:36,576.0,576.0,575.0,576.0,1300
2026-03-30 09:37:00+09:00,09:37,575.0,578.0,575.0,578.0,1000
2026-03-30 09:39:00+09:00,09:39,578.0,578.0,578.0,578.0,200
2026-03-30 09:42:00+09:00,09:42,578.0,578.0,577.0,577.0,800
2026-03-30 09:43:00+09:00,09:43,577.0,577.0,574.0,574.0,1700
2026-03-30 09:44:00+09:00,09:44,577.0,580.0,577.0,580.0,1200
2026-03-30 09:45:00+09:00,09:45,583.0,583.0,582.0,582.0,300
2026-03-30 09:46:00+09:00,09:46,580.0,580.0,580.0,580.0,600
2026-03-30 09:47:00+09:00,09:47,583.0,583.0,583.0,583.0,200
2026-03-30 09:48:00+09:00,09:48,583.0,584.0,581.0,584.0,700
2026-03-30 09:49:00+09:00,09:49,583.0,584.0,582.0,582.0,900
2026-03-30 09:51:00+09:00,09:51,583.0,583.0,583.0,583.0,200
2026-03-30 09:54:00+09:00,09:54,580.0,580.0,580.0,580.0,100
2026-03-30 09:56:00+09:00,09:56,580.0,580.0,580.0,580.0,100
2026-03-30 09:57:00+09:00,09:57,580.0,580.0,580.0,580.0,300
2026-03-30 09:58:00+09:00,09:58,580.0,580.0,580.0,580.0,1700
2026-03-30 09:59:00+09:00,09:59,579.0,583.0,579.0,583.0,1200
2026-03-30 10:00:00+09:00,10:00,583.0,586.0,583.0,586.0,700
2026-03-30 10:01:00+09:00,10:01,587.0,587.0,587.0,587.0,200
2026-03-30 10:02:00+09:00,10:02,587.0,589.0,587.0,589.0,4100
2026-03-30 10:03:00+09:00,10:03,590.0,595.0,590.0,594.0,2100
2026-03-30 10:04:00+09:00,10:04,596.0,598.0,595.0,595.0,2800
2026-03-30 10:05:00+09:00,10:05,594.0,594.0,586.0,586.0,3900
2026-03-30 10:06:00+09:00,10:06,589.0,589.0,589.0,589.0,400
2026-03-30 10:07:00+09:00,10:07,589.0,589.0,589.0,589.0,400
2026-03-30 10:08:00+09:00,10:08,587.0,587.0,587.0,587.0,500
2026-03-30 10:09:00+09:00,10:09,586.0,586.0,586.0,586.0,1300
2026-03-30 10:11:00+09:00,10:11,586.0,592.0,586.0,591.0,1000
2026-03-30 10:12:00+09:00,10:12,591.0,591.0,591.0,591.0,100
2026-03-30 10:13:00+09:00,10:13,591.0,591.0,587.0,587.0,700
2026-03-30 10:14:00+09:00,10:14,587.0,587.0,581.0,584.0,1500
2026-03-30 10:15:00+09:00,10:15,583.0,583.0,580.0,580.0,2000
2026-03-30 10:17:00+09:00,10:17,580.0,581.0,580.0,580.0,400
2026-03-30 10:18:00+09:00,10:18,578.0,578.0,578.0,578.0,600
2026-03-30 10:20:00+09:00,10:20,578.0,578.0,578.0,578.0,200
2026-03-30 10:22:00+09:00,10:22,578.0,578.0,578.0,578.0,200
2026-03-30 10:24:00+09:00,10:24,578.0,578.0,569.0,570.0,2800
2026-03-30 10:25:00+09:00,10:25,570.0,572.0,570.0,572.0,300
2026-03-30 10:27:00+09:00,10:27,573.0,573.0,573.0,573.0,200
2026-03-30 10:28:00+09:00,10:28,573.0,573.0,573.0,573.0,100
2026-03-30 10:29:00+09:00,10:29,572.0,572.0,572.0,572.0,100
2026-03-30 10:31:00+09:00,10:31,572.0,572.0,567.0,572.0,2400
2026-03-30 10:33:00+09:00,10:33,570.0,571.0,570.0,570.0,1500
2026-03-30 10:34:00+09:00,10:34,570.0,570.0,568.0,570.0,3400
2026-03-30 10:35:00+09:00,10:35,567.0,568.0,563.0,563.0,7900
