datetime,time,open,high,low,close,volume
2026-03-23 09:07:00+09:00,09:07,22480.0,22565.0,22350.0,22555.0,0
2026-03-23 09:08:00+09:00,09:08,22555.0,22680.0,22490.0,22595.0,159300
2026-03-23 09:09:00+09:00,09:09,22605.0,22685.0,22545.0,22560.0,125500
2026-03-23 09:10:00+09:00,09:10,22565.0,22565.0,22450.0,22470.0,74600
2026-03-23 09:11:00+09:00,09:11,22475.0,22520.0,22440.0,22490.0,76700
2026-03-23 09:12:00+09:00,09:12,22495.0,22685.0,22480.0,22645.0,94100
2026-03-23 09:13:00+09:00,09:13,22635.0,22670.0,22545.0,22660.0,46600
2026-03-23 09:14:00+09:00,09:14,22655.0,22660.0,22565.0,22565.0,31900
2026-03-23 09:15:00+09:00,09:15,22570.0,22595.0,22490.0,22505.0,56800
2026-03-23 09:16:00+09:00,09:16,22515.0,22525.0,22465.0,22495.0,69000
2026-03-23 09:17:00+09:00,09:17,22490.0,22575.0,22465.0,22535.0,50800
2026-03-23 09:18:00+09:00,09:18,22525.0,22600.0,22490.0,22600.0,27700
2026-03-23 09:19:00+09:00,09:19,22590.0,22655.0,22565.0,22595.0,45000
2026-03-23 09:20:00+09:00,09:20,22590.0,22720.0,22555.0,22670.0,48100
2026-03-23 09:21:00+09:00,09:21,22675.0,22830.0,22660.0,22800.0,64000
2026-03-23 09:22:00+09:00,09:22,22795.0,22810.0,22745.0,22805.0,35400
2026-03-23 09:23:00+09:00,09:23,22800.0,22870.0,22760.0,22840.0,39700
2026-03-23 09:24:00+09:00,09:24,22835.0,22840.0,22740.0,22770.0,39200
2026-03-23 09:25:00+09:00,09:25,22770.0,22805.0,22745.0,22805.0,29500
2026-03-23 09:26:00+09:00,09:26,22805.0,22870.0,22765.0,22800.0,28300
2026-03-23 09:27:00+09:00,09:27,22800.0,22815.0,22695.0,22705.0,45100
2026-03-23 09:28:00+09:00,09:28,22710.0,22760.0,22660.0,22660.0,38100
2026-03-23 09:29:00+09:00,09:29,22665.0,22700.0,22645.0,22675.0,25600
2026-03-23 09:30:00+09:00,09:30,22675.0,22695.0,22645.0,22660.0,15800
2026-03-23 09:31:00+09:00,09:31,22660.0,22700.0,22610.0,22625.0,27700
2026-03-23 09:32:00+09:00,09:32,22630.0,22655.0,22575.0,22585.0,33300
2026-03-23 09:33:00+09:00,09:33,22585.0,22610.0,22560.0,22560.0,31000
2026-03-23 09:34:00+09:00,09:34,22560.0,22560.0,22480.0,22485.0,77600
2026-03-23 09:35:00+09:00,09:35,22490.0,22520.0,22435.0,22450.0,50100
2026-03-23 09:36:00+09:00,09:36,22450.0,22455.0,22385.0,22415.0,68200
2026-03-23 09:37:00+09:00,09:37,22415.0,22490.0,22350.0,22370.0,53800
2026-03-23 09:38:00+09:00,09:38,22365.0,22375.0,22295.0,22315.0,66500
2026-03-23 09:39:00+09:00,09:39,22310.0,22355.0,22295.0,22345.0,27200
2026-03-23 09:40:00+09:00,09:40,22350.0,22350.0,22270.0,22310.0,42500
2026-03-23 09:41:00+09:00,09:41,22310.0,22385.0,22290.0,22345.0,38600
2026-03-23 09:42:00+09:00,09:42,22340.0,22365.0,22310.0,22325.0,27100
2026-03-23 09:43:00+09:00,09:43,22325.0,22365.0,22305.0,22330.0,17100
2026-03-23 09:44:00+09:00,09:44,22335.0,22390.0,22330.0,22360.0,28000
2026-03-23 09:45:00+09:00,09:45,22350.0,22385.0,22320.0,22335.0,21000
2026-03-23 09:46:00+09:00,09:46,22335.0,22350.0,22300.0,22320.0,17400
2026-03-23 09:47:00+09:00,09:47,22325.0,22410.0,22300.0,22385.0,52700
2026-03-23 09:48:00+09:00,09:48,22390.0,22410.0,22320.0,22325.0,28200
2026-03-23 09:49:00+09:00,09:49,22320.0,22375.0,22275.0,22375.0,40000
2026-03-23 09:50:00+09:00,09:50,22370.0,22405.0,22310.0,22335.0,34300
2026-03-23 09:51:00+09:00,09:51,22335.0,22360.0,22275.0,22275.0,29500
2026-03-23 09:52:00+09:00,09:52,22280.0,22295.0,22240.0,22290.0,44200
2026-03-23 09:53:00+09:00,09:53,22290.0,22305.0,22270.0,22295.0,19900
2026-03-23 09:54:00+09:00,09:54,22290.0,22295.0,22195.0,22210.0,81900
2026-03-23 09:55:00+09:00,09:55,22200.0,22275.0,22190.0,22235.0,21300
2026-03-23 09:56:00+09:00,09:56,22230.0,22250.0,22190.0,22230.0,16800
2026-03-23 09:57:00+09:00,09:57,22235.0,22250.0,22190.0,22230.0,19900
2026-03-23 09:58:00+09:00,09:58,22230.0,22300.0,22230.0,22295.0,20200
2026-03-23 09:59:00+09:00,09:59,22290.0,22290.0,22200.0,22200.0,20400
2026-03-23 10:00:00+09:00,10:00,22195.0,22290.0,22160.0,22185.0,66800
2026-03-23 10:01:00+09:00,10:01,22180.0,22285.0,22145.0,22255.0,33900
2026-03-23 10:02:00+09:00,10:02,22250.0,22280.0,22205.0,22240.0,24100
2026-03-23 10:03:00+09:00,10:03,22240.0,22265.0,22150.0,22175.0,34900
2026-03-23 10:04:00+09:00,10:04,22180.0,22280.0,22165.0,22270.0,23700
2026-03-23 10:05:00+09:00,10:05,22265.0,22300.0,22215.0,22285.0,36200
2026-03-23 10:06:00+09:00,10:06,22290.0,22380.0,22290.0,22380.0,30300
2026-03-23 10:07:00+09:00,10:07,22380.0,22405.0,22355.0,22390.0,30900
2026-03-23 10:08:00+09:00,10:08,22385.0,22395.0,22360.0,22385.0,12100
2026-03-23 10:09:00+09:00,10:09,22380.0,22380.0,22295.0,22365.0,48300
2026-03-23 10:10:00+09:00,10:10,22360.0,22360.0,22315.0,22330.0,13100
2026-03-23 10:11:00+09:00,10:11,22330.0,22355.0,22300.0,22335.0,16500
2026-03-23 10:12:00+09:00,10:12,22340.0,22385.0,22305.0,22380.0,19300
2026-03-23 10:13:00+09:00,10:13,22380.0,22380.0,22325.0,22370.0,17500
2026-03-23 10:14:00+09:00,10:14,22375.0,22455.0,22370.0,22435.0,45000
2026-03-23 10:15:00+09:00,10:15,22440.0,22515.0,22430.0,22475.0,39900
2026-03-23 10:16:00+09:00,10:16,22485.0,22525.0,22460.0,22505.0,26400
2026-03-23 10:17:00+09:00,10:17,22500.0,22500.0,22465.0,22480.0,16700
2026-03-23 10:18:00+09:00,10:18,22485.0,22490.0,22450.0,22490.0,21500
2026-03-23 10:19:00+09:00,10:19,22490.0,22570.0,22490.0,22560.0,36200
2026-03-23 10:20:00+09:00,10:20,22560.0,22575.0,22495.0,22510.0,23600
2026-03-23 10:21:00+09:00,10:21,22515.0,22535.0,22490.0,22515.0,19100
2026-03-23 10:22:00+09:00,10:22,22505.0,22535.0,22490.0,22520.0,10800
2026-03-23 10:23:00+09:00,10:23,22520.0,22525.0,22470.0,22485.0,24500
2026-03-23 10:24:00+09:00,10:24,22480.0,22490.0,22450.0,22475.0,16200
2026-03-23 10:25:00+09:00,10:25,22480.0,22480.0,22410.0,22445.0,18400
2026-03-23 10:26:00+09:00,10:26,22435.0,22460.0,22420.0,22440.0,12900
2026-03-23 10:27:00+09:00,10:27,22445.0,22445.0,22380.0,22390.0,18200
