datetime,time,open,high,low,close,volume
2026-03-24 09:04:00+09:00,09:04,2145.0,2145.0,2145.0,2145.0,0
2026-03-24 09:05:00+09:00,09:05,2146.0,2146.0,2138.0,2138.0,300
2026-03-24 09:06:00+09:00,09:06,2136.0,2139.0,2136.0,2139.0,600
2026-03-24 09:07:00+09:00,09:07,2134.0,2135.0,2121.0,2127.0,4500
2026-03-24 09:08:00+09:00,09:08,2130.0,2136.0,2128.0,2128.0,2300
2026-03-24 09:09:00+09:00,09:09,2130.0,2131.0,2129.0,2131.0,300
2026-03-24 09:10:00+09:00,09:10,2131.0,2131.0,2131.0,2131.0,100
2026-03-24 09:11:00+09:00,09:11,2126.0,2129.0,2126.0,2129.0,600
2026-03-24 09:12:00+09:00,09:12,2127.0,2128.0,2125.0,2128.0,700
2026-03-24 09:13:00+09:00,09:13,2126.0,2129.0,2118.0,2122.0,1000
2026-03-24 09:14:00+09:00,09:14,2121.0,2128.0,2120.0,2124.0,1000
2026-03-24 09:15:00+09:00,09:15,2119.0,2119.0,2115.0,2115.0,200
2026-03-24 09:16:00+09:00,09:16,2112.0,2125.0,2112.0,2124.0,1600
2026-03-24 09:17:00+09:00,09:17,2124.0,2124.0,2118.0,2118.0,800
2026-03-24 09:18:00+09:00,09:18,2114.0,2116.0,2113.0,2116.0,500
2026-03-24 09:19:00+09:00,09:19,2111.0,2111.0,2111.0,2111.0,100
2026-03-24 09:20:00+09:00,09:20,2107.0,2107.0,2106.0,2106.0,200
2026-03-24 09:21:00+09:00,09:21,2110.0,2111.0,2110.0,2110.0,600
2026-03-24 09:22:00+09:00,09:22,2108.0,2108.0,2089.0,2095.0,1900
2026-03-24 09:23:00+09:00,09:23,2089.0,2089.0,2085.0,2085.0,600
2026-03-24 09:24:00+09:00,09:24,2082.0,2082.0,2049.0,2053.0,7500
2026-03-24 09:25:00+09:00,09:25,2049.0,2054.0,2048.0,2054.0,900
2026-03-24 09:27:00+09:00,09:27,2054.0,2059.0,2043.0,2043.0,1900
2026-03-24 09:28:00+09:00,09:28,2038.0,2039.0,2031.0,2031.0,1100
2026-03-24 09:29:00+09:00,09:29,2027.0,2027.0,2027.0,2027.0,100
2026-03-24 09:30:00+09:00,09:30,2025.0,2028.0,2020.0,2020.0,2100
2026-03-24 09:31:00+09:00,09:31,2016.0,2016.0,2016.0,2016.0,100
2026-03-24 09:32:00+09:00,09:32,2008.0,2008.0,2007.0,2007.0,300
2026-03-24 09:33:00+09:00,09:33,2002.0,2013.0,2000.0,2011.0,1900
2026-03-24 09:34:00+09:00,09:34,2018.0,2018.0,2018.0,2018.0,100
2026-03-24 09:35:00+09:00,09:35,2016.0,2032.0,2014.0,2017.0,2200
2026-03-24 09:37:00+09:00,09:37,2014.0,2014.0,2012.0,2012.0,300
2026-03-24 09:38:00+09:00,09:38,2013.0,2013.0,2007.0,2011.0,1300
2026-03-24 09:39:00+09:00,09:39,2013.0,2016.0,2012.0,2016.0,400
2026-03-24 09:41:00+09:00,09:41,2011.0,2011.0,2000.0,2007.0,1800
2026-03-24 09:42:00+09:00,09:42,2006.0,2006.0,1999.0,2005.0,800
2026-03-24 09:46:00+09:00,09:46,2007.0,2007.0,2007.0,2007.0,100
2026-03-24 09:48:00+09:00,09:48,2003.0,2003.0,1995.0,1995.0,1300
2026-03-24 09:49:00+09:00,09:49,1993.0,2000.0,1990.0,1990.0,1600
2026-03-24 09:51:00+09:00,09:51,1989.0,1989.0,1986.0,1986.0,500
2026-03-24 09:54:00+09:00,09:54,1988.0,1994.0,1987.0,1994.0,700
2026-03-24 09:56:00+09:00,09:56,1994.0,1994.0,1989.0,1989.0,400
2026-03-24 09:58:00+09:00,09:58,1987.0,1993.0,1984.0,1993.0,1300
2026-03-24 10:00:00+09:00,10:00,1993.0,2004.0,1991.0,1996.0,2100
2026-03-24 10:02:00+09:00,10:02,1998.0,1998.0,1998.0,1998.0,100
2026-03-24 10:03:00+09:00,10:03,2000.0,2000.0,1996.0,1996.0,300
2026-03-24 10:04:00+09:00,10:04,1994.0,1994.0,1989.0,1992.0,300
2026-03-24 10:05:00+09:00,10:05,1993.0,1993.0,1993.0,1993.0,300
2026-03-24 10:07:00+09:00,10:07,1989.0,1994.0,1989.0,1994.0,500
2026-03-24 10:09:00+09:00,10:09,1989.0,1989.0,1974.0,1974.0,14200
2026-03-24 10:10:00+09:00,10:10,1971.0,1971.0,1971.0,1971.0,300
2026-03-24 10:11:00+09:00,10:11,1976.0,1976.0,1976.0,1976.0,100
2026-03-24 10:13:00+09:00,10:13,1970.0,1970.0,1955.0,1955.0,2500
2026-03-24 10:14:00+09:00,10:14,1956.0,1962.0,1956.0,1962.0,600
2026-03-24 10:15:00+09:00,10:15,1956.0,1970.0,1951.0,1970.0,2700
2026-03-24 10:16:00+09:00,10:16,1972.0,1976.0,1972.0,1972.0,600
2026-03-24 10:17:00+09:00,10:17,1970.0,1970.0,1966.0,1966.0,500
2026-03-24 10:18:00+09:00,10:18,1969.0,1969.0,1964.0,1964.0,800
2026-03-24 10:20:00+09:00,10:20,1966.0,1973.0,1966.0,1973.0,400
2026-03-24 10:21:00+09:00,10:21,1977.0,1981.0,1976.0,1976.0,500
2026-03-24 10:22:00+09:00,10:22,1981.0,1981.0,1981.0,1981.0,400
2026-03-24 10:23:00+09:00,10:23,1982.0,1982.0,1982.0,1982.0,100
2026-03-24 10:25:00+09:00,10:25,1983.0,1983.0,1983.0,1983.0,100
2026-03-24 10:26:00+09:00,10:26,1975.0,1976.0,1967.0,1967.0,1000
2026-03-24 10:29:00+09:00,10:29,1971.0,1971.0,1957.0,1957.0,2000
2026-03-24 10:30:00+09:00,10:30,1960.0,1961.0,1960.0,1961.0,400
2026-03-24 10:33:00+09:00,10:33,1960.0,1962.0,1955.0,1959.0,1700
2026-03-24 10:35:00+09:00,10:35,1958.0,1958.0,1956.0,1957.0,400
2026-03-24 10:37:00+09:00,10:37,1958.0,1958.0,1958.0,1958.0,500
2026-03-24 10:39:00+09:00,10:39,1960.0,1966.0,1960.0,1966.0,400
2026-03-24 10:41:00+09:00,10:41,1963.0,1963.0,1960.0,1960.0,700
