datetime,time,open,high,low,close,volume
2026-03-24 09:09:00+09:00,09:09,600.0,614.0,600.0,608.0,0
2026-03-24 09:10:00+09:00,09:10,610.0,625.0,606.0,615.0,67900
2026-03-24 09:11:00+09:00,09:11,613.0,621.0,608.0,612.0,45700
2026-03-24 09:12:00+09:00,09:12,612.0,628.0,612.0,628.0,52900
2026-03-24 09:13:00+09:00,09:13,623.0,640.0,620.0,634.0,84700
2026-03-24 09:14:00+09:00,09:14,637.0,640.0,625.0,632.0,59200
2026-03-24 09:15:00+09:00,09:15,633.0,636.0,615.0,631.0,62900
2026-03-24 09:16:00+09:00,09:16,630.0,636.0,624.0,631.0,26900
2026-03-24 09:17:00+09:00,09:17,633.0,644.0,632.0,641.0,48700
2026-03-24 09:18:00+09:00,09:18,642.0,644.0,633.0,641.0,46200
2026-03-24 09:19:00+09:00,09:19,643.0,649.0,639.0,642.0,47600
2026-03-24 09:20:00+09:00,09:20,642.0,649.0,641.0,648.0,30400
2026-03-24 09:21:00+09:00,09:21,647.0,652.0,645.0,650.0,59000
2026-03-24 09:22:00+09:00,09:22,650.0,654.0,646.0,654.0,75500
2026-03-24 09:23:00+09:00,09:23,653.0,655.0,648.0,651.0,50900
2026-03-24 09:24:00+09:00,09:24,652.0,658.0,651.0,658.0,74500
2026-03-24 09:25:00+09:00,09:25,657.0,660.0,657.0,659.0,176800
2026-03-24 09:26:00+09:00,09:26,660.0,660.0,648.0,653.0,56000
2026-03-24 09:27:00+09:00,09:27,654.0,660.0,653.0,655.0,52300
2026-03-24 09:28:00+09:00,09:28,655.0,658.0,654.0,656.0,15800
2026-03-24 09:29:00+09:00,09:29,656.0,660.0,655.0,660.0,72800
2026-03-24 09:30:00+09:00,09:30,660.0,660.0,658.0,660.0,27200
2026-03-24 09:31:00+09:00,09:31,660.0,660.0,658.0,660.0,23200
2026-03-24 09:33:00+09:00,09:33,660.0,660.0,660.0,660.0,26200
2026-03-24 09:34:00+09:00,09:34,660.0,660.0,651.0,654.0,46100
2026-03-24 09:35:00+09:00,09:35,654.0,660.0,653.0,660.0,52100
2026-03-24 09:36:00+09:00,09:36,660.0,660.0,660.0,660.0,1600
2026-03-24 09:37:00+09:00,09:37,660.0,660.0,657.0,657.0,25100
2026-03-24 09:38:00+09:00,09:38,658.0,660.0,658.0,660.0,3400
2026-03-24 09:43:00+09:00,09:43,660.0,660.0,660.0,660.0,29300
2026-03-24 09:44:00+09:00,09:44,660.0,660.0,654.0,660.0,32900
2026-03-24 09:47:00+09:00,09:47,660.0,660.0,660.0,660.0,15000
2026-03-24 09:48:00+09:00,09:48,660.0,660.0,655.0,659.0,16400
2026-03-24 09:49:00+09:00,09:49,660.0,660.0,660.0,660.0,4400
2026-03-24 10:49:00+09:00,10:49,660.0,660.0,660.0,660.0,56500
2026-03-24 10:50:00+09:00,10:50,660.0,660.0,660.0,660.0,1500
