datetime,time,open,high,low,close,volume
2026-03-26 09:05:00+09:00,09:05,611.0,613.0,611.0,612.0,0
2026-03-26 09:06:00+09:00,09:06,610.0,611.0,609.0,610.0,22800
2026-03-26 09:07:00+09:00,09:07,609.0,609.0,606.0,608.0,68600
2026-03-26 09:08:00+09:00,09:08,608.0,608.0,606.0,607.0,2700
2026-03-26 09:09:00+09:00,09:09,608.0,608.0,607.0,607.0,7700
2026-03-26 09:10:00+09:00,09:10,607.0,610.0,607.0,608.0,29900
2026-03-26 09:11:00+09:00,09:11,609.0,610.0,609.0,610.0,5400
2026-03-26 09:12:00+09:00,09:12,610.0,611.0,610.0,610.0,6300
2026-03-26 09:13:00+09:00,09:13,610.0,611.0,608.0,609.0,20200
2026-03-26 09:14:00+09:00,09:14,609.0,610.0,609.0,610.0,2500
2026-03-26 09:15:00+09:00,09:15,610.0,611.0,609.0,610.0,5700
2026-03-26 09:16:00+09:00,09:16,610.0,613.0,610.0,613.0,5300
2026-03-26 09:17:00+09:00,09:17,612.0,614.0,611.0,612.0,20100
2026-03-26 09:18:00+09:00,09:18,612.0,613.0,612.0,612.0,3800
2026-03-26 09:19:00+09:00,09:19,612.0,613.0,608.0,611.0,21100
2026-03-26 09:20:00+09:00,09:20,612.0,613.0,611.0,612.0,4300
2026-03-26 09:21:00+09:00,09:21,611.0,611.0,608.0,609.0,7100
2026-03-26 09:22:00+09:00,09:22,609.0,610.0,609.0,610.0,2300
2026-03-26 09:23:00+09:00,09:23,610.0,610.0,610.0,610.0,1200
2026-03-26 09:24:00+09:00,09:24,611.0,612.0,611.0,611.0,4400
2026-03-26 09:25:00+09:00,09:25,611.0,611.0,609.0,611.0,6800
2026-03-26 09:26:00+09:00,09:26,611.0,611.0,610.0,611.0,1000
2026-03-26 09:27:00+09:00,09:27,610.0,610.0,607.0,607.0,15200
2026-03-26 09:28:00+09:00,09:28,607.0,609.0,607.0,607.0,11600
2026-03-26 09:29:00+09:00,09:29,607.0,607.0,605.0,606.0,9000
2026-03-26 09:30:00+09:00,09:30,605.0,606.0,603.0,604.0,9400
2026-03-26 09:31:00+09:00,09:31,604.0,607.0,604.0,606.0,18700
2026-03-26 09:32:00+09:00,09:32,606.0,607.0,605.0,605.0,17400
2026-03-26 09:33:00+09:00,09:33,606.0,607.0,606.0,606.0,3500
2026-03-26 09:34:00+09:00,09:34,606.0,608.0,606.0,608.0,2600
2026-03-26 09:35:00+09:00,09:35,608.0,608.0,608.0,608.0,4300
2026-03-26 09:36:00+09:00,09:36,607.0,610.0,607.0,608.0,5200
2026-03-26 09:37:00+09:00,09:37,607.0,608.0,605.0,605.0,9800
2026-03-26 09:38:00+09:00,09:38,605.0,606.0,605.0,606.0,900
2026-03-26 09:39:00+09:00,09:39,606.0,606.0,605.0,605.0,3200
